2019-07-31 07:54:30.51: RC_CHANNELS_RAW {time_boot_ms : 2445288, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:30.78: RC_CHANNELS_RAW {time_boot_ms : 2445548, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:31.02: RC_CHANNELS_RAW {time_boot_ms : 2445788, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:31.25: RC_CHANNELS_RAW {time_boot_ms : 2446028, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:31.52: RC_CHANNELS_RAW {time_boot_ms : 2446288, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:31.78: RC_CHANNELS_RAW {time_boot_ms : 2446548, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:32.03: RC_CHANNELS_RAW {time_boot_ms : 2446808, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:32.30: RC_CHANNELS_RAW {time_boot_ms : 2447068, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:32.55: RC_CHANNELS_RAW {time_boot_ms : 2447328, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:32.84: RC_CHANNELS_RAW {time_boot_ms : 2447605, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:33.08: RC_CHANNELS_RAW {time_boot_ms : 2447845, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:33.34: RC_CHANNELS_RAW {time_boot_ms : 2448088, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:33.57: RC_CHANNELS_RAW {time_boot_ms : 2448348, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:33.83: RC_CHANNELS_RAW {time_boot_ms : 2448588, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:34.08: RC_CHANNELS_RAW {time_boot_ms : 2448848, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:34.32: RC_CHANNELS_RAW {time_boot_ms : 2449088, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:34.57: RC_CHANNELS_RAW {time_boot_ms : 2449328, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:34.83: RC_CHANNELS_RAW {time_boot_ms : 2449588, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:35.07: RC_CHANNELS_RAW {time_boot_ms : 2449828, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1489, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:35.32: RC_CHANNELS_RAW {time_boot_ms : 2450068, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1446, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:35.55: RC_CHANNELS_RAW {time_boot_ms : 2450328, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1427, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:35.81: RC_CHANNELS_RAW {time_boot_ms : 2450568, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1447, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:36.03: RC_CHANNELS_RAW {time_boot_ms : 2450808, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1447, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:36.27: RC_CHANNELS_RAW {time_boot_ms : 2451048, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1449, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:36.55: RC_CHANNELS_RAW {time_boot_ms : 2451308, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1449, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:36.80: RC_CHANNELS_RAW {time_boot_ms : 2451568, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1453, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:37.04: RC_CHANNELS_RAW {time_boot_ms : 2451808, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1453, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:37.29: RC_CHANNELS_RAW {time_boot_ms : 2452048, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1453, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:37.54: RC_CHANNELS_RAW {time_boot_ms : 2452308, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1422, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:37.80: RC_CHANNELS_RAW {time_boot_ms : 2452568, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1519, chan6_raw : 1416, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:38.07: RC_CHANNELS_RAW {time_boot_ms : 2452828, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1607, chan6_raw : 1300, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:38.31: RC_CHANNELS_RAW {time_boot_ms : 2453088, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1610, chan6_raw : 1300, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:38.60: RC_CHANNELS_RAW {time_boot_ms : 2453368, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1300, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:38.85: RC_CHANNELS_RAW {time_boot_ms : 2453628, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1300, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:39.12: RC_CHANNELS_RAW {time_boot_ms : 2453889, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1420, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:39.37: RC_CHANNELS_RAW {time_boot_ms : 2454148, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1481, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:39.65: RC_CHANNELS_RAW {time_boot_ms : 2454408, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1482, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:39.89: RC_CHANNELS_RAW {time_boot_ms : 2454668, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1477, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:40.15: RC_CHANNELS_RAW {time_boot_ms : 2454928, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1447, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:40.42: RC_CHANNELS_RAW {time_boot_ms : 2455188, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1446, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:40.66: RC_CHANNELS_RAW {time_boot_ms : 2455428, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1446, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:40.91: RC_CHANNELS_RAW {time_boot_ms : 2455688, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1425, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1446, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:41.15: RC_CHANNELS_RAW {time_boot_ms : 2455928, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1413, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1433, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:41.42: RC_CHANNELS_RAW {time_boot_ms : 2456188, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1429, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:41.69: RC_CHANNELS_RAW {time_boot_ms : 2456448, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1426, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:41.96: RC_CHANNELS_RAW {time_boot_ms : 2456728, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1418, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:42.21: RC_CHANNELS_RAW {time_boot_ms : 2456988, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1385, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:42.49: RC_CHANNELS_RAW {time_boot_ms : 2457248, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1385, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:42.74: RC_CHANNELS_RAW {time_boot_ms : 2457508, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1385, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:42.99: RC_CHANNELS_RAW {time_boot_ms : 2457768, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1403, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:43.25: RC_CHANNELS_RAW {time_boot_ms : 2458028, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1453, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:43.51: RC_CHANNELS_RAW {time_boot_ms : 2458288, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1471, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:43.75: RC_CHANNELS_RAW {time_boot_ms : 2458528, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:44.02: RC_CHANNELS_RAW {time_boot_ms : 2458788, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:44.25: RC_CHANNELS_RAW {time_boot_ms : 2459028, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1458, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:44.49: RC_CHANNELS_RAW {time_boot_ms : 2459268, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1456, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:44.73: RC_CHANNELS_RAW {time_boot_ms : 2459508, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1456, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:44.99: RC_CHANNELS_RAW {time_boot_ms : 2459768, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1459, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1456, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:45.26: RC_CHANNELS_RAW {time_boot_ms : 2460028, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1361, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1456, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:45.50: RC_CHANNELS_RAW {time_boot_ms : 2460268, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1466, chan4_raw : 1500, chan5_raw : 1700, chan6_raw : 1399, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:45.78: RC_CHANNELS_RAW {time_boot_ms : 2460528, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:45.99: RC_CHANNELS_RAW {time_boot_ms : 2460768, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:46.23: RC_CHANNELS_RAW {time_boot_ms : 2461008, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:46.47: RC_CHANNELS_RAW {time_boot_ms : 2461248, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:46.71: RC_CHANNELS_RAW {time_boot_ms : 2461488, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:46.95: RC_CHANNELS_RAW {time_boot_ms : 2461728, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1446, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:47.23: RC_CHANNELS_RAW {time_boot_ms : 2462005, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:47.48: RC_CHANNELS_RAW {time_boot_ms : 2462248, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:47.73: RC_CHANNELS_RAW {time_boot_ms : 2462508, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:47.99: RC_CHANNELS_RAW {time_boot_ms : 2462768, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:48.24: RC_CHANNELS_RAW {time_boot_ms : 2463008, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1439, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:48.50: RC_CHANNELS_RAW {time_boot_ms : 2463268, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1482, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:48.74: RC_CHANNELS_RAW {time_boot_ms : 2463508, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:48.99: RC_CHANNELS_RAW {time_boot_ms : 2463748, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:49.23: RC_CHANNELS_RAW {time_boot_ms : 2464008, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:49.49: RC_CHANNELS_RAW {time_boot_ms : 2464268, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:49.75: RC_CHANNELS_RAW {time_boot_ms : 2464528, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:50.01: RC_CHANNELS_RAW {time_boot_ms : 2464789, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:50.28: RC_CHANNELS_RAW {time_boot_ms : 2465048, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1370, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:50.51: RC_CHANNELS_RAW {time_boot_ms : 2465288, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1390, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:50.75: RC_CHANNELS_RAW {time_boot_ms : 2465528, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:51.02: RC_CHANNELS_RAW {time_boot_ms : 2465788, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:51.26: RC_CHANNELS_RAW {time_boot_ms : 2466028, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:51.53: RC_CHANNELS_RAW {time_boot_ms : 2466288, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:51.75: RC_CHANNELS_RAW {time_boot_ms : 2466528, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:51.99: RC_CHANNELS_RAW {time_boot_ms : 2466768, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:52.27: RC_CHANNELS_RAW {time_boot_ms : 2467045, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:52.52: RC_CHANNELS_RAW {time_boot_ms : 2467285, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:52.76: RC_CHANNELS_RAW {time_boot_ms : 2467528, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:53.00: RC_CHANNELS_RAW {time_boot_ms : 2467768, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1451, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:53.23: RC_CHANNELS_RAW {time_boot_ms : 2468008, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1451, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:53.47: RC_CHANNELS_RAW {time_boot_ms : 2468248, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1471, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:53.73: RC_CHANNELS_RAW {time_boot_ms : 2468508, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1429, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:53.97: RC_CHANNELS_RAW {time_boot_ms : 2468748, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:54.21: RC_CHANNELS_RAW {time_boot_ms : 2468988, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:54.47: RC_CHANNELS_RAW {time_boot_ms : 2469248, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1500, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
2019-07-31 07:54:54.71: RC_CHANNELS_RAW {time_boot_ms : 2469488, port : 0, chan1_raw : 1500, chan2_raw : 1500, chan3_raw : 1500, chan4_raw : 1426, chan5_raw : 1500, chan6_raw : 1500, chan7_raw : 1500, chan8_raw : 1500, rssi : 0}
