2019-07-22 20:00:08.277 INFO     Starting buoy test
2019-07-22 20:00:08.426 INFO     Fwd Dist 793 
2019-07-22 20:00:08.427 INFO     Fwd Conf 94
2019-07-22 20:00:08.625 INFO     Fwd Dist 818 
2019-07-22 20:00:08.625 INFO     Fwd Conf 94
2019-07-22 20:00:08.788 INFO     Fwd Dist 844 
2019-07-22 20:00:08.789 INFO     Fwd Conf 94
2019-07-22 20:00:08.921 INFO     Fwd Dist 844 
2019-07-22 20:00:08.921 INFO     Fwd Conf 94
2019-07-22 20:00:09.112 INFO     Fwd Dist 856 
2019-07-22 20:00:09.112 INFO     Fwd Conf 93
2019-07-22 20:00:09.294 INFO     Fwd Dist 856 
2019-07-22 20:00:09.294 INFO     Fwd Conf 90
2019-07-22 20:00:09.465 INFO     Fwd Dist 853 
2019-07-22 20:00:09.465 INFO     Fwd Conf 90
2019-07-22 20:00:09.614 INFO     Fwd Dist 853 
2019-07-22 20:00:09.615 INFO     Fwd Conf 90
2019-07-22 20:00:09.774 INFO     Fwd Dist 872 
2019-07-22 20:00:09.774 INFO     Fwd Conf 90
2019-07-22 20:00:09.964 INFO     Fwd Dist 872 
2019-07-22 20:00:09.964 INFO     Fwd Conf 90
2019-07-22 20:00:10.154 INFO     Fwd Dist 899 
2019-07-22 20:00:10.155 INFO     Fwd Conf 90
2019-07-22 20:00:10.345 INFO     Fwd Dist 924 
2019-07-22 20:00:10.345 INFO     Fwd Conf 90
2019-07-22 20:00:10.498 INFO     Fwd Dist 924 
2019-07-22 20:00:10.499 INFO     Fwd Conf 100
2019-07-22 20:00:10.657 INFO     Fwd Dist 1522 
2019-07-22 20:00:10.657 INFO     Fwd Conf 100
2019-07-22 20:00:10.865 INFO     Fwd Dist 1522 
2019-07-22 20:00:10.866 INFO     Fwd Conf 100
2019-07-22 20:00:11.066 INFO     Fwd Dist 1522 
2019-07-22 20:00:11.067 INFO     Fwd Conf 100
2019-07-22 20:00:11.230 INFO     Fwd Dist 1522 
2019-07-22 20:00:11.231 INFO     Fwd Conf 100
2019-07-22 20:00:11.443 INFO     Fwd Dist 1523 
2019-07-22 20:00:11.443 INFO     Fwd Conf 100
2019-07-22 20:00:11.613 INFO     Fwd Dist 1523 
2019-07-22 20:00:11.615 INFO     Fwd Conf 100
2019-07-22 20:00:11.805 INFO     Fwd Dist 1538 
2019-07-22 20:00:11.806 INFO     Fwd Conf 100
2019-07-22 20:00:12.002 INFO     Fwd Dist 1538 
2019-07-22 20:00:12.003 INFO     Fwd Conf 100
2019-07-22 20:00:12.195 INFO     Fwd Dist 1530 
2019-07-22 20:00:12.196 INFO     Fwd Conf 100
2019-07-22 20:00:12.389 INFO     Fwd Dist 1523 
2019-07-22 20:00:12.390 INFO     Fwd Conf 100
2019-07-22 20:00:12.585 INFO     Fwd Dist 1523 
2019-07-22 20:00:12.586 INFO     Fwd Conf 100
2019-07-22 20:00:12.809 INFO     Fwd Dist 1523 
2019-07-22 20:00:12.810 INFO     Fwd Conf 100
2019-07-22 20:00:12.988 INFO     Fwd Dist 1523 
2019-07-22 20:00:12.990 INFO     Fwd Conf 100
2019-07-22 20:00:13.186 INFO     Fwd Dist 1523 
2019-07-22 20:00:13.188 INFO     Fwd Conf 83
2019-07-22 20:00:13.390 INFO     Fwd Dist 1523 
2019-07-22 20:00:13.392 INFO     Fwd Conf 100
2019-07-22 20:00:13.573 INFO     Fwd Dist 1604 
2019-07-22 20:00:13.574 INFO     Fwd Conf 100
2019-07-22 20:00:13.765 INFO     Fwd Dist 1634 
2019-07-22 20:00:13.766 INFO     Fwd Conf 100
2019-07-22 20:00:13.935 INFO     Fwd Dist 1634 
2019-07-22 20:00:13.937 INFO     Fwd Conf 83
2019-07-22 20:00:14.149 INFO     Fwd Dist 1651 
2019-07-22 20:00:14.150 INFO     Fwd Conf 83
2019-07-22 20:00:14.351 INFO     Fwd Dist 1769 
2019-07-22 20:00:14.353 INFO     Fwd Conf 50
2019-07-22 20:00:14.596 INFO     Fwd Dist 1769 
2019-07-22 20:00:14.596 INFO     Fwd Conf 50
2019-07-22 20:00:15.004 INFO     Fwd Dist 1823 
2019-07-22 20:00:15.004 INFO     Fwd Conf 46
2019-07-22 20:00:15.174 INFO     Fwd Dist 1928 
2019-07-22 20:00:15.174 INFO     Fwd Conf 30
2019-07-22 20:00:15.372 INFO     Fwd Dist 1928 
2019-07-22 20:00:15.372 INFO     Fwd Conf 30
2019-07-22 20:00:15.732 INFO     Fwd Dist 1991 
2019-07-22 20:00:15.732 INFO     Fwd Conf 15
2019-07-22 20:00:15.960 INFO     Fwd Dist 2041 
2019-07-22 20:00:15.960 INFO     Fwd Conf 30
2019-07-22 20:00:16.220 INFO     Fwd Dist 2046 
2019-07-22 20:00:16.220 INFO     Fwd Conf 0
2019-07-22 20:00:16.520 INFO     Fwd Dist 8957 
2019-07-22 20:00:16.520 INFO     Fwd Conf 99
2019-07-22 20:00:16.717 INFO     Fwd Dist 9006 
2019-07-22 20:00:16.718 INFO     Fwd Conf 99
2019-07-22 20:00:21.545 INFO     Done buoy test
