2019-07-23 19:38:05.504 INFO     Starting buoy test
2019-07-23 19:38:07.994 INFO      diff 0
2019-07-23 19:38:07.994 INFO      accu_diff 1
2019-07-23 19:38:08.005 INFO      prev 418
2019-07-23 19:38:08.005 INFO      current 418
2019-07-23 19:38:08.005 INFO      diff 0
2019-07-23 19:38:08.005 INFO      accu_diff 1
2019-07-23 19:38:08.016 INFO      prev 418
2019-07-23 19:38:08.016 INFO      current 418
2019-07-23 19:38:08.016 INFO      diff 0
2019-07-23 19:38:08.016 INFO      accu_diff 1
2019-07-23 19:38:08.027 INFO      prev 418
2019-07-23 19:38:08.027 INFO      current 418
2019-07-23 19:38:08.028 INFO      diff 0
2019-07-23 19:38:08.028 INFO      accu_diff 1
2019-07-23 19:38:08.039 INFO      prev 418
2019-07-23 19:38:08.039 INFO      current 418
2019-07-23 19:38:08.039 INFO      diff 0
2019-07-23 19:38:08.039 INFO      accu_diff 1
2019-07-23 19:38:08.050 INFO      prev 418
2019-07-23 19:38:08.050 INFO      current 442
2019-07-23 19:38:08.050 INFO      diff 24
2019-07-23 19:38:08.050 INFO      accu_diff 25
2019-07-23 19:38:08.061 INFO      prev 442
2019-07-23 19:38:08.061 INFO      current 442
2019-07-23 19:38:08.061 INFO      diff 0
2019-07-23 19:38:08.062 INFO      accu_diff 25
2019-07-23 19:38:08.072 INFO      prev 442
2019-07-23 19:38:08.073 INFO      current 442
2019-07-23 19:38:08.073 INFO      diff 0
2019-07-23 19:38:08.073 INFO      accu_diff 25
2019-07-23 19:38:08.084 INFO      prev 442
2019-07-23 19:38:08.084 INFO      current 442
2019-07-23 19:38:08.084 INFO      diff 0
2019-07-23 19:38:08.084 INFO      accu_diff 25
2019-07-23 19:38:08.095 INFO      prev 442
2019-07-23 19:38:08.095 INFO      current 442
2019-07-23 19:38:08.095 INFO      diff 0
2019-07-23 19:38:08.095 INFO      accu_diff 25
2019-07-23 19:38:08.106 INFO      prev 442
2019-07-23 19:38:08.107 INFO      current 442
2019-07-23 19:38:08.107 INFO      diff 0
2019-07-23 19:38:08.107 INFO      accu_diff 25
2019-07-23 19:38:08.118 INFO      prev 442
2019-07-23 19:38:08.118 INFO      current 442
2019-07-23 19:38:08.118 INFO      diff 0
2019-07-23 19:38:08.118 INFO      accu_diff 25
2019-07-23 19:38:08.127 INFO     Fwd Dist 442 
2019-07-23 19:38:08.127 INFO     Fwd Conf 95
2019-07-23 19:38:08.129 INFO      prev 442
2019-07-23 19:38:08.129 INFO      current 442
2019-07-23 19:38:08.129 INFO      diff 0
2019-07-23 19:38:08.129 INFO      accu_diff 25
2019-07-23 19:38:08.140 INFO      prev 442
2019-07-23 19:38:08.140 INFO      current 442
2019-07-23 19:38:08.140 INFO      diff 0
2019-07-23 19:38:08.140 INFO      accu_diff 25
2019-07-23 19:38:08.151 INFO      prev 442
2019-07-23 19:38:08.152 INFO      current 442
2019-07-23 19:38:08.152 INFO      diff 0
2019-07-23 19:38:08.152 INFO      accu_diff 25
2019-07-23 19:38:08.163 INFO      prev 442
2019-07-23 19:38:08.163 INFO      current 442
2019-07-23 19:38:08.163 INFO      diff 0
2019-07-23 19:38:08.163 INFO      accu_diff 25
2019-07-23 19:38:08.174 INFO      prev 442
2019-07-23 19:38:08.174 INFO      current 442
2019-07-23 19:38:08.174 INFO      diff 0
2019-07-23 19:38:08.174 INFO      accu_diff 25
2019-07-23 19:38:08.185 INFO      prev 442
2019-07-23 19:38:08.185 INFO      current 442
2019-07-23 19:38:08.185 INFO      diff 0
2019-07-23 19:38:08.185 INFO      accu_diff 25
2019-07-23 19:38:08.196 INFO      prev 442
2019-07-23 19:38:08.196 INFO      current 442
2019-07-23 19:38:08.197 INFO      diff 0
2019-07-23 19:38:08.197 INFO      accu_diff 25
2019-07-23 19:38:08.207 INFO      prev 442
2019-07-23 19:38:08.208 INFO      current 442
2019-07-23 19:38:08.208 INFO      diff 0
2019-07-23 19:38:08.208 INFO      accu_diff 25
2019-07-23 19:38:08.219 INFO      prev 442
2019-07-23 19:38:08.219 INFO      current 442
2019-07-23 19:38:08.219 INFO      diff 0
2019-07-23 19:38:08.219 INFO      accu_diff 25
2019-07-23 19:38:08.230 INFO      prev 442
2019-07-23 19:38:08.230 INFO      current 442
2019-07-23 19:38:08.230 INFO      diff 0
2019-07-23 19:38:08.231 INFO      accu_diff 25
2019-07-23 19:38:08.242 INFO      prev 442
2019-07-23 19:38:08.242 INFO      current 442
2019-07-23 19:38:08.242 INFO      diff 0
2019-07-23 19:38:08.242 INFO      accu_diff 25
2019-07-23 19:38:08.253 INFO      prev 442
2019-07-23 19:38:08.253 INFO      current 442
2019-07-23 19:38:08.253 INFO      diff 0
2019-07-23 19:38:08.254 INFO      accu_diff 25
2019-07-23 19:38:08.264 INFO      prev 442
2019-07-23 19:38:08.265 INFO      current 442
2019-07-23 19:38:08.265 INFO      diff 0
2019-07-23 19:38:08.265 INFO      accu_diff 25
2019-07-23 19:38:08.273 INFO     Fwd Dist 442 
2019-07-23 19:38:08.273 INFO     Fwd Conf 95
2019-07-23 19:38:08.276 INFO      prev 442
2019-07-23 19:38:08.276 INFO      current 442
2019-07-23 19:38:08.276 INFO      diff 0
2019-07-23 19:38:08.276 INFO      accu_diff 25
2019-07-23 19:38:08.287 INFO      prev 442
2019-07-23 19:38:08.287 INFO      current 442
2019-07-23 19:38:08.287 INFO      diff 0
2019-07-23 19:38:08.287 INFO      accu_diff 25
2019-07-23 19:38:08.298 INFO      prev 442
2019-07-23 19:38:08.298 INFO      current 442
2019-07-23 19:38:08.298 INFO      diff 0
2019-07-23 19:38:08.299 INFO      accu_diff 25
2019-07-23 19:38:08.309 INFO      prev 442
2019-07-23 19:38:08.310 INFO      current 442
2019-07-23 19:38:08.310 INFO      diff 0
2019-07-23 19:38:08.310 INFO      accu_diff 25
2019-07-23 19:38:08.321 INFO      prev 442
2019-07-23 19:38:08.321 INFO      current 442
2019-07-23 19:38:08.321 INFO      diff 0
2019-07-23 19:38:08.321 INFO      accu_diff 25
2019-07-23 19:38:08.332 INFO      prev 442
2019-07-23 19:38:08.332 INFO      current 442
2019-07-23 19:38:08.332 INFO      diff 0
2019-07-23 19:38:08.332 INFO      accu_diff 25
2019-07-23 19:38:08.343 INFO      prev 442
2019-07-23 19:38:08.344 INFO      current 446
2019-07-23 19:38:08.344 INFO      diff 4
2019-07-23 19:38:08.344 INFO      accu_diff 29
2019-07-23 19:38:08.355 INFO      prev 446
2019-07-23 19:38:08.355 INFO      current 446
2019-07-23 19:38:08.355 INFO      diff 0
2019-07-23 19:38:08.355 INFO      accu_diff 29
2019-07-23 19:38:08.366 INFO      prev 446
2019-07-23 19:38:08.366 INFO      current 446
2019-07-23 19:38:08.366 INFO      diff 0
2019-07-23 19:38:08.366 INFO      accu_diff 29
2019-07-23 19:38:08.377 INFO      prev 446
2019-07-23 19:38:08.378 INFO      current 446
2019-07-23 19:38:08.378 INFO      diff 0
2019-07-23 19:38:08.378 INFO      accu_diff 29
2019-07-23 19:38:08.388 INFO      prev 446
2019-07-23 19:38:08.389 INFO      current 446
2019-07-23 19:38:08.389 INFO      diff 0
2019-07-23 19:38:08.389 INFO      accu_diff 29
2019-07-23 19:38:08.400 INFO      prev 446
2019-07-23 19:38:08.400 INFO      current 446
2019-07-23 19:38:08.400 INFO      diff 0
2019-07-23 19:38:08.400 INFO      accu_diff 29
2019-07-23 19:38:08.408 INFO     Fwd Dist 446 
2019-07-23 19:38:08.408 INFO     Fwd Conf 95
2019-07-23 19:38:08.411 INFO      prev 446
2019-07-23 19:38:08.411 INFO      current 446
2019-07-23 19:38:08.411 INFO      diff 0
2019-07-23 19:38:08.412 INFO      accu_diff 29
2019-07-23 19:38:08.422 INFO      prev 446
2019-07-23 19:38:08.422 INFO      current 446
2019-07-23 19:38:08.423 INFO      diff 0
2019-07-23 19:38:08.423 INFO      accu_diff 29
2019-07-23 19:38:08.433 INFO      prev 446
2019-07-23 19:38:08.434 INFO      current 446
2019-07-23 19:38:08.434 INFO      diff 0
2019-07-23 19:38:08.434 INFO      accu_diff 29
2019-07-23 19:38:08.445 INFO      prev 446
2019-07-23 19:38:08.445 INFO      current 446
2019-07-23 19:38:08.445 INFO      diff 0
2019-07-23 19:38:08.445 INFO      accu_diff 29
2019-07-23 19:38:08.456 INFO      prev 446
2019-07-23 19:38:08.456 INFO      current 446
2019-07-23 19:38:08.456 INFO      diff 0
2019-07-23 19:38:08.457 INFO      accu_diff 29
2019-07-23 19:38:08.467 INFO      prev 446
2019-07-23 19:38:08.468 INFO      current 446
2019-07-23 19:38:08.468 INFO      diff 0
2019-07-23 19:38:08.468 INFO      accu_diff 29
2019-07-23 19:38:08.479 INFO      prev 446
2019-07-23 19:38:08.479 INFO      current 446
2019-07-23 19:38:08.479 INFO      diff 0
2019-07-23 19:38:08.479 INFO      accu_diff 29
2019-07-23 19:38:08.490 INFO      prev 446
2019-07-23 19:38:08.490 INFO      current 446
2019-07-23 19:38:08.490 INFO      diff 0
2019-07-23 19:38:08.491 INFO      accu_diff 29
2019-07-23 19:38:08.501 INFO      prev 446
2019-07-23 19:38:08.501 INFO      current 446
2019-07-23 19:38:08.502 INFO      diff 0
2019-07-23 19:38:08.502 INFO      accu_diff 29
2019-07-23 19:38:08.513 INFO      prev 446
2019-07-23 19:38:08.513 INFO      current 446
2019-07-23 19:38:08.513 INFO      diff 0
2019-07-23 19:38:08.513 INFO      accu_diff 29
2019-07-23 19:38:08.524 INFO      prev 446
2019-07-23 19:38:08.524 INFO      current 446
2019-07-23 19:38:08.524 INFO      diff 0
2019-07-23 19:38:08.524 INFO      accu_diff 29
2019-07-23 19:38:08.535 INFO      prev 446
2019-07-23 19:38:08.535 INFO      current 446
2019-07-23 19:38:08.535 INFO      diff 0
2019-07-23 19:38:08.536 INFO      accu_diff 29
2019-07-23 19:38:08.546 INFO      prev 446
2019-07-23 19:38:08.547 INFO      current 446
2019-07-23 19:38:08.547 INFO      diff 0
2019-07-23 19:38:08.547 INFO      accu_diff 29
2019-07-23 19:38:08.558 INFO      prev 446
2019-07-23 19:38:08.558 INFO      current 446
2019-07-23 19:38:08.558 INFO      diff 0
2019-07-23 19:38:08.558 INFO      accu_diff 29
2019-07-23 19:38:08.569 INFO      prev 446
2019-07-23 19:38:08.569 INFO      current 446
2019-07-23 19:38:08.569 INFO      diff 0
2019-07-23 19:38:08.569 INFO      accu_diff 29
2019-07-23 19:38:08.580 INFO      prev 446
2019-07-23 19:38:08.580 INFO      current 446
2019-07-23 19:38:08.581 INFO      diff 0
2019-07-23 19:38:08.581 INFO      accu_diff 29
2019-07-23 19:38:08.591 INFO      prev 446
2019-07-23 19:38:08.592 INFO      current 446
2019-07-23 19:38:08.592 INFO      diff 0
2019-07-23 19:38:08.592 INFO      accu_diff 29
2019-07-23 19:38:08.603 INFO      prev 446
2019-07-23 19:38:08.603 INFO      current 446
2019-07-23 19:38:08.603 INFO      diff 0
2019-07-23 19:38:08.603 INFO      accu_diff 29
2019-07-23 19:38:08.605 INFO     Fwd Dist 446 
2019-07-23 19:38:08.605 INFO     Fwd Conf 79
2019-07-23 19:38:08.614 INFO      prev 446
2019-07-23 19:38:08.614 INFO      current 446
2019-07-23 19:38:08.614 INFO      diff 0
2019-07-23 19:38:08.614 INFO      accu_diff 29
2019-07-23 19:38:08.625 INFO      prev 446
2019-07-23 19:38:08.626 INFO      current 446
2019-07-23 19:38:08.626 INFO      diff 0
2019-07-23 19:38:08.626 INFO      accu_diff 29
2019-07-23 19:38:08.637 INFO      prev 446
2019-07-23 19:38:08.637 INFO      current 446
2019-07-23 19:38:08.638 INFO      diff 0
2019-07-23 19:38:08.638 INFO      accu_diff 29
2019-07-23 19:38:08.649 INFO      prev 446
2019-07-23 19:38:08.649 INFO      current 446
2019-07-23 19:38:08.649 INFO      diff 0
2019-07-23 19:38:08.649 INFO      accu_diff 29
2019-07-23 19:38:08.660 INFO      prev 446
2019-07-23 19:38:08.660 INFO      current 446
2019-07-23 19:38:08.660 INFO      diff 0
2019-07-23 19:38:08.660 INFO      accu_diff 29
2019-07-23 19:38:08.671 INFO      prev 446
2019-07-23 19:38:08.672 INFO      current 446
2019-07-23 19:38:08.672 INFO      diff 0
2019-07-23 19:38:08.672 INFO      accu_diff 29
2019-07-23 19:38:08.683 INFO      prev 446
2019-07-23 19:38:08.683 INFO      current 446
2019-07-23 19:38:08.683 INFO      diff 0
2019-07-23 19:38:08.683 INFO      accu_diff 29
2019-07-23 19:38:08.694 INFO      prev 446
2019-07-23 19:38:08.694 INFO      current 446
2019-07-23 19:38:08.694 INFO      diff 0
2019-07-23 19:38:08.694 INFO      accu_diff 29
2019-07-23 19:38:08.705 INFO      prev 446
2019-07-23 19:38:08.705 INFO      current 451
2019-07-23 19:38:08.706 INFO      diff 5
2019-07-23 19:38:08.706 INFO      accu_diff 34
2019-07-23 19:38:08.717 INFO      prev 451
2019-07-23 19:38:08.717 INFO      current 451
2019-07-23 19:38:08.717 INFO      diff 0
2019-07-23 19:38:08.717 INFO      accu_diff 34
2019-07-23 19:38:08.728 INFO      prev 451
2019-07-23 19:38:08.728 INFO      current 451
2019-07-23 19:38:08.728 INFO      diff 0
2019-07-23 19:38:08.729 INFO      accu_diff 34
2019-07-23 19:38:08.739 INFO      prev 451
2019-07-23 19:38:08.740 INFO      current 451
2019-07-23 19:38:08.740 INFO      diff 0
2019-07-23 19:38:08.740 INFO      accu_diff 34
2019-07-23 19:38:08.751 INFO      prev 451
2019-07-23 19:38:08.751 INFO      current 451
2019-07-23 19:38:08.751 INFO      diff 0
2019-07-23 19:38:08.751 INFO      accu_diff 34
2019-07-23 19:38:08.762 INFO      prev 451
2019-07-23 19:38:08.762 INFO      current 451
2019-07-23 19:38:08.762 INFO      diff 0
2019-07-23 19:38:08.763 INFO      accu_diff 34
2019-07-23 19:38:08.773 INFO      prev 451
2019-07-23 19:38:08.774 INFO      current 451
2019-07-23 19:38:08.774 INFO      diff 0
2019-07-23 19:38:08.774 INFO      accu_diff 34
2019-07-23 19:38:08.785 INFO      prev 451
2019-07-23 19:38:08.785 INFO      current 451
2019-07-23 19:38:08.785 INFO      diff 0
2019-07-23 19:38:08.785 INFO      accu_diff 34
2019-07-23 19:38:08.793 INFO     Fwd Dist 451 
2019-07-23 19:38:08.793 INFO     Fwd Conf 79
2019-07-23 19:38:08.796 INFO      prev 451
2019-07-23 19:38:08.796 INFO      current 451
2019-07-23 19:38:08.796 INFO      diff 0
2019-07-23 19:38:08.796 INFO      accu_diff 34
2019-07-23 19:38:08.807 INFO      prev 451
2019-07-23 19:38:08.807 INFO      current 451
2019-07-23 19:38:08.807 INFO      diff 0
2019-07-23 19:38:08.807 INFO      accu_diff 34
2019-07-23 19:38:08.818 INFO      prev 451
2019-07-23 19:38:08.818 INFO      current 451
2019-07-23 19:38:08.819 INFO      diff 0
2019-07-23 19:38:08.819 INFO      accu_diff 34
2019-07-23 19:38:08.830 INFO      prev 451
2019-07-23 19:38:08.830 INFO      current 451
2019-07-23 19:38:08.830 INFO      diff 0
2019-07-23 19:38:08.830 INFO      accu_diff 34
2019-07-23 19:38:08.841 INFO      prev 451
2019-07-23 19:38:08.841 INFO      current 451
2019-07-23 19:38:08.841 INFO      diff 0
2019-07-23 19:38:08.842 INFO      accu_diff 34
2019-07-23 19:38:08.852 INFO      prev 451
2019-07-23 19:38:08.853 INFO      current 451
2019-07-23 19:38:08.853 INFO      diff 0
2019-07-23 19:38:08.853 INFO      accu_diff 34
2019-07-23 19:38:08.864 INFO      prev 451
2019-07-23 19:38:08.864 INFO      current 451
2019-07-23 19:38:08.864 INFO      diff 0
2019-07-23 19:38:08.864 INFO      accu_diff 34
2019-07-23 19:38:08.875 INFO      prev 451
2019-07-23 19:38:08.875 INFO      current 451
2019-07-23 19:38:08.875 INFO      diff 0
2019-07-23 19:38:08.875 INFO      accu_diff 34
2019-07-23 19:38:08.886 INFO      prev 451
2019-07-23 19:38:08.886 INFO      current 457
2019-07-23 19:38:08.887 INFO      diff 6
2019-07-23 19:38:08.887 INFO      accu_diff 40
2019-07-23 19:38:08.898 INFO      prev 457
2019-07-23 19:38:08.898 INFO      current 457
2019-07-23 19:38:08.898 INFO      diff 0
2019-07-23 19:38:08.898 INFO      accu_diff 40
2019-07-23 19:38:08.909 INFO      prev 457
2019-07-23 19:38:08.909 INFO      current 457
2019-07-23 19:38:08.909 INFO      diff 0
2019-07-23 19:38:08.910 INFO      accu_diff 40
2019-07-23 19:38:08.920 INFO      prev 457
2019-07-23 19:38:08.921 INFO      current 457
2019-07-23 19:38:08.921 INFO      diff 0
2019-07-23 19:38:08.921 INFO      accu_diff 40
2019-07-23 19:38:08.929 INFO     Fwd Dist 457 
2019-07-23 19:38:08.929 INFO     Fwd Conf 79
2019-07-23 19:38:08.932 INFO      prev 457
2019-07-23 19:38:08.932 INFO      current 457
2019-07-23 19:38:08.932 INFO      diff 0
2019-07-23 19:38:08.932 INFO      accu_diff 40
2019-07-23 19:38:08.943 INFO      prev 457
2019-07-23 19:38:08.943 INFO      current 457
2019-07-23 19:38:08.943 INFO      diff 0
2019-07-23 19:38:08.943 INFO      accu_diff 40
2019-07-23 19:38:08.954 INFO      prev 457
2019-07-23 19:38:08.954 INFO      current 457
2019-07-23 19:38:08.955 INFO      diff 0
2019-07-23 19:38:08.955 INFO      accu_diff 40
2019-07-23 19:38:08.966 INFO      prev 457
2019-07-23 19:38:08.966 INFO      current 457
