2019-07-22 20:19:18.683 INFO     Starting buoy test
2019-07-22 20:19:18.880 INFO     Fwd Dist 4252 
2019-07-22 20:19:18.882 INFO     Fwd Conf 100
2019-07-22 20:19:19.012 INFO     Fwd Dist 4249 
2019-07-22 20:19:19.012 INFO     Fwd Conf 100
2019-07-22 20:19:19.177 INFO     Fwd Dist 4246 
2019-07-22 20:19:19.178 INFO     Fwd Conf 100
2019-07-22 20:19:19.379 INFO     Fwd Dist 4246 
2019-07-22 20:19:19.379 INFO     Fwd Conf 100
2019-07-22 20:19:19.512 INFO     Fwd Dist 4243 
2019-07-22 20:19:19.513 INFO     Fwd Conf 100
2019-07-22 20:19:19.687 INFO     Fwd Dist 4243 
2019-07-22 20:19:19.688 INFO     Fwd Conf 100
2019-07-22 20:19:19.888 INFO     Fwd Dist 4240 
2019-07-22 20:19:19.889 INFO     Fwd Conf 100
2019-07-22 20:19:20.050 INFO     Fwd Dist 4237 
2019-07-22 20:19:20.050 INFO     Fwd Conf 100
2019-07-22 20:19:20.198 INFO     Fwd Dist 4237 
2019-07-22 20:19:20.198 INFO     Fwd Conf 100
2019-07-22 20:19:20.383 INFO     Fwd Dist 4234 
2019-07-22 20:19:20.383 INFO     Fwd Conf 100
2019-07-22 20:19:20.562 INFO     Fwd Dist 4234 
2019-07-22 20:19:20.563 INFO     Fwd Conf 100
2019-07-22 20:19:20.744 INFO     Fwd Dist 4231 
2019-07-22 20:19:20.744 INFO     Fwd Conf 100
2019-07-22 20:19:20.931 INFO     Fwd Dist 4231 
2019-07-22 20:19:20.932 INFO     Fwd Conf 100
2019-07-22 20:19:21.082 INFO     Fwd Dist 4228 
2019-07-22 20:19:21.083 INFO     Fwd Conf 100
2019-07-22 20:19:21.237 INFO     Fwd Dist 4225 
2019-07-22 20:19:21.238 INFO     Fwd Conf 100
2019-07-22 20:19:21.381 INFO     Fwd Dist 4225 
2019-07-22 20:19:21.382 INFO     Fwd Conf 100
2019-07-22 20:19:21.577 INFO     Fwd Dist 4220 
2019-07-22 20:19:21.578 INFO     Fwd Conf 100
2019-07-22 20:19:21.778 INFO     Fwd Dist 4220 
2019-07-22 20:19:21.780 INFO     Fwd Conf 100
2019-07-22 20:19:21.964 INFO     Fwd Dist 4217 
2019-07-22 20:19:21.965 INFO     Fwd Conf 100
2019-07-22 20:19:22.153 INFO     Fwd Dist 4214 
2019-07-22 20:19:22.154 INFO     Fwd Conf 100
2019-07-22 20:19:22.356 INFO     Fwd Dist 4214 
2019-07-22 20:19:22.357 INFO     Fwd Conf 100
2019-07-22 20:19:22.553 INFO     Fwd Dist 4211 
2019-07-22 20:19:22.554 INFO     Fwd Conf 100
2019-07-22 20:19:22.752 INFO     Fwd Dist 4208 
2019-07-22 20:19:22.753 INFO     Fwd Conf 100
2019-07-22 20:19:22.960 INFO     Fwd Dist 4208 
2019-07-22 20:19:22.962 INFO     Fwd Conf 100
2019-07-22 20:19:23.137 INFO     Fwd Dist 4205 
