2019-07-22 20:15:05.306 INFO     Starting buoy test
2019-07-22 20:15:05.460 INFO     Fwd Dist 682 
2019-07-22 20:15:05.461 INFO     Fwd Conf 95
2019-07-22 20:15:05.656 INFO     Fwd Dist 685 
2019-07-22 20:15:05.656 INFO     Fwd Conf 95
2019-07-22 20:15:05.809 INFO     Fwd Dist 685 
2019-07-22 20:15:05.809 INFO     Fwd Conf 95
2019-07-22 20:15:06.008 INFO     Fwd Dist 686 
2019-07-22 20:15:06.009 INFO     Fwd Conf 95
2019-07-22 20:15:06.150 INFO     Fwd Dist 686 
2019-07-22 20:15:06.150 INFO     Fwd Conf 95
2019-07-22 20:15:06.324 INFO     Fwd Dist 687 
2019-07-22 20:15:06.325 INFO     Fwd Conf 95
2019-07-22 20:15:06.500 INFO     Fwd Dist 687 
2019-07-22 20:15:06.500 INFO     Fwd Conf 95
2019-07-22 20:15:06.694 INFO     Fwd Dist 687 
2019-07-22 20:15:06.695 INFO     Fwd Conf 95
2019-07-22 20:15:06.886 INFO     Fwd Dist 688 
2019-07-22 20:15:06.886 INFO     Fwd Conf 95
2019-07-22 20:15:07.075 INFO     Fwd Dist 688 
2019-07-22 20:15:07.076 INFO     Fwd Conf 95
2019-07-22 20:15:07.286 INFO     Fwd Dist 689 
2019-07-22 20:15:07.287 INFO     Fwd Conf 95
2019-07-22 20:15:07.481 INFO     Fwd Dist 688 
2019-07-22 20:15:07.482 INFO     Fwd Conf 95
2019-07-22 20:15:07.702 INFO     Fwd Dist 686 
2019-07-22 20:15:07.703 INFO     Fwd Conf 95
2019-07-22 20:15:07.891 INFO     Fwd Dist 686 
2019-07-22 20:15:07.892 INFO     Fwd Conf 95
2019-07-22 20:15:08.070 INFO     Fwd Dist 684 
2019-07-22 20:15:08.070 INFO     Fwd Conf 95
2019-07-22 20:15:08.278 INFO     Fwd Dist 681 
2019-07-22 20:15:08.279 INFO     Fwd Conf 95
2019-07-22 20:15:08.448 INFO     Fwd Dist 681 
2019-07-22 20:15:08.448 INFO     Fwd Conf 95
2019-07-22 20:15:08.577 INFO     Fwd Dist 678 
2019-07-22 20:15:08.578 INFO     Fwd Conf 95
2019-07-22 20:15:08.774 INFO     Fwd Dist 678 
2019-07-22 20:15:08.775 INFO     Fwd Conf 95
2019-07-22 20:15:08.972 INFO     Fwd Dist 674 
2019-07-22 20:15:08.973 INFO     Fwd Conf 95
2019-07-22 20:15:09.155 INFO     Fwd Dist 669 
2019-07-22 20:15:09.157 INFO     Fwd Conf 95
2019-07-22 20:15:09.338 INFO     Fwd Dist 669 
2019-07-22 20:15:09.339 INFO     Fwd Conf 95
2019-07-22 20:15:09.550 INFO     Fwd Dist 664 
2019-07-22 20:15:09.551 INFO     Fwd Conf 95
2019-07-22 20:15:09.733 INFO     Fwd Dist 663 
2019-07-22 20:15:09.734 INFO     Fwd Conf 95
2019-07-22 20:15:09.922 INFO     Fwd Dist 663 
2019-07-22 20:15:09.924 INFO     Fwd Conf 96
2019-07-22 20:15:10.115 INFO     Fwd Dist 663 
2019-07-22 20:15:10.117 INFO     Fwd Conf 96
2019-07-22 20:15:10.312 INFO     Fwd Dist 658 
2019-07-22 20:15:10.313 INFO     Fwd Conf 96
2019-07-22 20:15:10.508 INFO     Fwd Dist 658 
2019-07-22 20:15:10.509 INFO     Fwd Conf 96
2019-07-22 20:15:10.701 INFO     Fwd Dist 652 
2019-07-22 20:15:10.702 INFO     Fwd Conf 96
2019-07-22 20:15:10.885 INFO     Fwd Dist 647 
2019-07-22 20:15:10.886 INFO     Fwd Conf 96
2019-07-22 20:15:11.082 INFO     Fwd Dist 647 
2019-07-22 20:15:11.084 INFO     Fwd Conf 96
2019-07-22 20:15:11.272 INFO     Fwd Dist 642 
2019-07-22 20:15:11.273 INFO     Fwd Conf 96
2019-07-22 20:15:11.469 INFO     Fwd Dist 636 
2019-07-22 20:15:11.470 INFO     Fwd Conf 96
2019-07-22 20:15:11.653 INFO     Fwd Dist 636 
2019-07-22 20:15:11.654 INFO     Fwd Conf 96
2019-07-22 20:15:11.848 INFO     Fwd Dist 632 
2019-07-22 20:15:11.851 INFO     Fwd Conf 96
2019-07-22 20:15:12.040 INFO     Fwd Dist 627 
2019-07-22 20:15:12.041 INFO     Fwd Conf 96
2019-07-22 20:15:12.233 INFO     Fwd Dist 627 
2019-07-22 20:15:12.234 INFO     Fwd Conf 96
2019-07-22 20:15:12.429 INFO     Fwd Dist 622 
2019-07-22 20:15:12.430 INFO     Fwd Conf 96
2019-07-22 20:15:12.611 INFO     Fwd Dist 618 
2019-07-22 20:15:12.613 INFO     Fwd Conf 96
