2019-07-22 20:06:37.584 INFO     Starting buoy test
2019-07-22 20:06:37.772 INFO     Fwd Dist 755 
2019-07-22 20:06:37.772 INFO     Fwd Conf 100
2019-07-22 20:06:37.918 INFO     Fwd Dist 749 
2019-07-22 20:06:37.919 INFO     Fwd Conf 100
2019-07-22 20:06:38.127 INFO     Fwd Dist 749 
2019-07-22 20:06:38.128 INFO     Fwd Conf 100
2019-07-22 20:06:38.318 INFO     Fwd Dist 746 
2019-07-22 20:06:38.318 INFO     Fwd Conf 100
2019-07-22 20:06:38.505 INFO     Fwd Dist 746 
2019-07-22 20:06:38.505 INFO     Fwd Conf 100
2019-07-22 20:06:38.708 INFO     Fwd Dist 740 
2019-07-22 20:06:38.708 INFO     Fwd Conf 100
2019-07-22 20:06:38.849 INFO     Fwd Dist 734 
2019-07-22 20:06:38.850 INFO     Fwd Conf 100
2019-07-22 20:06:38.991 INFO     Fwd Dist 734 
2019-07-22 20:06:38.991 INFO     Fwd Conf 100
2019-07-22 20:06:39.184 INFO     Fwd Dist 728 
2019-07-22 20:06:39.184 INFO     Fwd Conf 100
2019-07-22 20:06:39.377 INFO     Fwd Dist 728 
2019-07-22 20:06:39.377 INFO     Fwd Conf 100
2019-07-22 20:06:39.580 INFO     Fwd Dist 724 
2019-07-22 20:06:39.580 INFO     Fwd Conf 100
2019-07-22 20:06:39.754 INFO     Fwd Dist 724 
2019-07-22 20:06:39.754 INFO     Fwd Conf 100
2019-07-22 20:06:39.899 INFO     Fwd Dist 724 
2019-07-22 20:06:39.900 INFO     Fwd Conf 100
2019-07-22 20:06:40.092 INFO     Fwd Dist 726 
2019-07-22 20:06:40.093 INFO     Fwd Conf 100
2019-07-22 20:06:40.290 INFO     Fwd Dist 718 
2019-07-22 20:06:40.291 INFO     Fwd Conf 100
2019-07-22 20:06:40.502 INFO     Fwd Dist 718 
2019-07-22 20:06:40.504 INFO     Fwd Conf 100
2019-07-22 20:06:40.672 INFO     Fwd Dist 710 
2019-07-22 20:06:40.673 INFO     Fwd Conf 100
2019-07-22 20:06:40.830 INFO     Fwd Dist 702 
2019-07-22 20:06:40.831 INFO     Fwd Conf 100
2019-07-22 20:06:41.041 INFO     Fwd Dist 702 
2019-07-22 20:06:41.042 INFO     Fwd Conf 100
2019-07-22 20:06:41.245 INFO     Fwd Dist 705 
2019-07-22 20:06:41.247 INFO     Fwd Conf 100
2019-07-22 20:06:41.441 INFO     Fwd Dist 708 
2019-07-22 20:06:41.442 INFO     Fwd Conf 100
2019-07-22 20:06:41.645 INFO     Fwd Dist 708 
2019-07-22 20:06:41.646 INFO     Fwd Conf 95
2019-07-22 20:06:41.803 INFO     Fwd Dist 722 
2019-07-22 20:06:41.805 INFO     Fwd Conf 95
2019-07-22 20:06:41.999 INFO     Fwd Dist 722 
2019-07-22 20:06:41.999 INFO     Fwd Conf 95
