2019-07-22 20:29:03.768 INFO     Starting buoy test
2019-07-22 20:29:03.933 INFO     Fwd Dist 9047 
2019-07-22 20:29:03.934 INFO     Fwd Conf 100
2019-07-22 20:29:04.112 INFO     Fwd Dist 9047 
2019-07-22 20:29:04.113 INFO     Fwd Conf 100
2019-07-22 20:29:04.270 INFO     Fwd Dist 9047 
2019-07-22 20:29:04.270 INFO     Fwd Conf 100
2019-07-22 20:29:04.481 INFO     Fwd Dist 9054 
2019-07-22 20:29:04.482 INFO     Fwd Conf 100
2019-07-22 20:29:04.685 INFO     Fwd Dist 9054 
2019-07-22 20:29:04.686 INFO     Fwd Conf 83
2019-07-22 20:29:04.859 INFO     Fwd Dist 9055 
2019-07-22 20:29:04.859 INFO     Fwd Conf 83
2019-07-22 20:29:05.023 INFO     Fwd Dist 9055 
2019-07-22 20:29:05.023 INFO     Fwd Conf 81
2019-07-22 20:29:05.211 INFO     Fwd Dist 731 
2019-07-22 20:29:05.212 INFO     Fwd Conf 82
2019-07-22 20:29:05.375 INFO     Fwd Dist 737 
2019-07-22 20:29:05.375 INFO     Fwd Conf 82
2019-07-22 20:29:05.569 INFO     Fwd Dist 737 
2019-07-22 20:29:05.569 INFO     Fwd Conf 78
2019-07-22 20:29:05.762 INFO     Fwd Dist 756 
2019-07-22 20:29:05.762 INFO     Fwd Conf 79
2019-07-22 20:29:05.773 INFO      prev 756
2019-07-22 20:29:05.774 INFO      current 756
2019-07-22 20:29:05.774 INFO      diff 0
2019-07-22 20:29:05.774 INFO      accu_diff 0
2019-07-22 20:29:05.785 INFO      prev 756
2019-07-22 20:29:05.785 INFO      current 756
2019-07-22 20:29:05.785 INFO      diff 0
2019-07-22 20:29:05.786 INFO      accu_diff 0
2019-07-22 20:29:05.799 INFO      prev 756
2019-07-22 20:29:05.800 INFO      current 756
2019-07-22 20:29:05.800 INFO      diff 0
2019-07-22 20:29:05.801 INFO      accu_diff 0
2019-07-22 20:29:05.811 INFO      prev 756
2019-07-22 20:29:05.812 INFO      current 756
2019-07-22 20:29:05.812 INFO      diff 0
2019-07-22 20:29:05.812 INFO      accu_diff 0
2019-07-22 20:29:05.822 INFO      prev 756
2019-07-22 20:29:05.823 INFO      current 756
2019-07-22 20:29:05.823 INFO      diff 0
2019-07-22 20:29:05.823 INFO      accu_diff 0
2019-07-22 20:29:05.833 INFO      prev 756
2019-07-22 20:29:05.833 INFO      current 756
2019-07-22 20:29:05.834 INFO      diff 0
2019-07-22 20:29:05.834 INFO      accu_diff 0
2019-07-22 20:29:05.844 INFO      prev 756
2019-07-22 20:29:05.844 INFO      current 756
2019-07-22 20:29:05.845 INFO      diff 0
2019-07-22 20:29:05.845 INFO      accu_diff 0
2019-07-22 20:29:05.855 INFO      prev 756
2019-07-22 20:29:05.856 INFO      current 756
2019-07-22 20:29:05.856 INFO      diff 0
2019-07-22 20:29:05.856 INFO      accu_diff 0
2019-07-22 20:29:05.867 INFO      prev 756
2019-07-22 20:29:05.867 INFO      current 769
2019-07-22 20:29:05.867 INFO      diff 13
2019-07-22 20:29:05.868 INFO      accu_diff 13
2019-07-22 20:29:05.883 INFO      prev 769
2019-07-22 20:29:05.884 INFO      current 769
2019-07-22 20:29:05.884 INFO      diff 0
2019-07-22 20:29:05.884 INFO      accu_diff 13
2019-07-22 20:29:05.895 INFO      prev 769
2019-07-22 20:29:05.896 INFO      current 769
2019-07-22 20:29:05.896 INFO      diff 0
2019-07-22 20:29:05.896 INFO      accu_diff 13
2019-07-22 20:29:05.907 INFO      prev 769
2019-07-22 20:29:05.908 INFO      current 769
2019-07-22 20:29:05.908 INFO      diff 0
2019-07-22 20:29:05.909 INFO      accu_diff 13
2019-07-22 20:29:05.920 INFO      prev 769
2019-07-22 20:29:05.921 INFO      current 769
2019-07-22 20:29:05.921 INFO      diff 0
2019-07-22 20:29:05.922 INFO      accu_diff 13
2019-07-22 20:29:05.934 INFO      prev 769
2019-07-22 20:29:05.934 INFO      current 769
2019-07-22 20:29:05.935 INFO      diff 0
2019-07-22 20:29:05.935 INFO      accu_diff 13
2019-07-22 20:29:05.947 INFO      prev 769
2019-07-22 20:29:05.947 INFO      current 769
2019-07-22 20:29:05.948 INFO      diff 0
2019-07-22 20:29:05.949 INFO      accu_diff 13
2019-07-22 20:29:05.953 INFO     Fwd Dist 769 
2019-07-22 20:29:05.953 INFO     Fwd Conf 93
2019-07-22 20:29:05.961 INFO      prev 769
2019-07-22 20:29:05.961 INFO      current 769
2019-07-22 20:29:05.962 INFO      diff 0
2019-07-22 20:29:05.963 INFO      accu_diff 13
2019-07-22 20:29:05.974 INFO      prev 769
2019-07-22 20:29:05.974 INFO      current 769
2019-07-22 20:29:05.975 INFO      diff 0
2019-07-22 20:29:05.975 INFO      accu_diff 13
2019-07-22 20:29:05.986 INFO      prev 769
2019-07-22 20:29:05.987 INFO      current 769
2019-07-22 20:29:05.987 INFO      diff 0
2019-07-22 20:29:05.987 INFO      accu_diff 13
2019-07-22 20:29:05.998 INFO      prev 769
2019-07-22 20:29:05.998 INFO      current 769
2019-07-22 20:29:05.998 INFO      diff 0
2019-07-22 20:29:05.998 INFO      accu_diff 13
2019-07-22 20:29:06.009 INFO      prev 769
2019-07-22 20:29:06.009 INFO      current 769
2019-07-22 20:29:06.010 INFO      diff 0
2019-07-22 20:29:06.010 INFO      accu_diff 13
2019-07-22 20:29:06.022 INFO      prev 769
2019-07-22 20:29:06.023 INFO      current 769
2019-07-22 20:29:06.023 INFO      diff 0
2019-07-22 20:29:06.024 INFO      accu_diff 13
2019-07-22 20:29:06.035 INFO      prev 769
2019-07-22 20:29:06.036 INFO      current 769
2019-07-22 20:29:06.037 INFO      diff 0
2019-07-22 20:29:06.037 INFO      accu_diff 13
2019-07-22 20:29:06.049 INFO      prev 769
