2019-07-22 20:23:57.971 INFO     Starting buoy test
2019-07-22 20:23:58.145 INFO     Fwd Dist 692 
2019-07-22 20:23:58.145 INFO     Fwd Conf 100
2019-07-22 20:23:58.345 INFO     Fwd Dist 718 
2019-07-22 20:23:58.345 INFO     Fwd Conf 100
2019-07-22 20:23:58.503 INFO     Fwd Dist 744 
2019-07-22 20:23:58.503 INFO     Fwd Conf 100
2019-07-22 20:23:58.647 INFO     Fwd Dist 744 
2019-07-22 20:23:58.648 INFO     Fwd Conf 100
2019-07-22 20:23:58.738 INFO     Fwd Dist 770 
2019-07-22 20:23:58.738 INFO     Fwd Conf 100
2019-07-22 20:23:58.933 INFO     Fwd Dist 770 
2019-07-22 20:23:58.933 INFO     Fwd Conf 100
2019-07-22 20:23:59.128 INFO     Fwd Dist 796 
2019-07-22 20:23:59.128 INFO     Fwd Conf 100
2019-07-22 20:23:59.284 INFO     Fwd Dist 796 
2019-07-22 20:23:59.285 INFO     Fwd Conf 100
2019-07-22 20:23:59.426 INFO     Fwd Dist 821 
2019-07-22 20:23:59.427 INFO     Fwd Conf 100
2019-07-22 20:23:59.587 INFO     Fwd Dist 821 
2019-07-22 20:23:59.587 INFO     Fwd Conf 100
2019-07-22 20:23:59.781 INFO     Fwd Dist 846 
2019-07-22 20:23:59.782 INFO     Fwd Conf 100
2019-07-22 20:23:59.973 INFO     Fwd Dist 846 
2019-07-22 20:23:59.974 INFO     Fwd Conf 100
2019-07-22 20:24:00.159 INFO     Fwd Dist 868 
2019-07-22 20:24:00.160 INFO     Fwd Conf 100
2019-07-22 20:24:00.312 INFO     Fwd Dist 893 
2019-07-22 20:24:00.313 INFO     Fwd Conf 100
2019-07-22 20:24:00.468 INFO     Fwd Dist 893 
2019-07-22 20:24:00.469 INFO     Fwd Conf 100
2019-07-22 20:24:00.646 INFO     Fwd Dist 911 
2019-07-22 20:24:00.647 INFO     Fwd Conf 100
2019-07-22 20:24:00.791 INFO     Fwd Dist 911 
2019-07-22 20:24:00.792 INFO     Fwd Conf 100
2019-07-22 20:24:00.954 INFO     Fwd Dist 942 
2019-07-22 20:24:00.955 INFO     Fwd Conf 100
2019-07-22 20:24:01.171 INFO     Fwd Dist 963 
2019-07-22 20:24:01.172 INFO     Fwd Conf 100
2019-07-22 20:24:01.379 INFO     Fwd Dist 963 
2019-07-22 20:24:01.381 INFO     Fwd Conf 100
2019-07-22 20:24:01.559 INFO     Fwd Dist 987 
2019-07-22 20:24:01.561 INFO     Fwd Conf 100
2019-07-22 20:24:01.750 INFO     Fwd Dist 1007 
2019-07-22 20:24:01.751 INFO     Fwd Conf 100
2019-07-22 20:24:01.949 INFO     Fwd Dist 1007 
2019-07-22 20:24:01.950 INFO     Fwd Conf 100
2019-07-22 20:24:02.127 INFO     Fwd Dist 1019 
2019-07-22 20:24:02.129 INFO     Fwd Conf 100
2019-07-22 20:24:02.332 INFO     Fwd Dist 1040 
2019-07-22 20:24:02.333 INFO     Fwd Conf 100
2019-07-22 20:24:02.522 INFO     Fwd Dist 1040 
2019-07-22 20:24:02.524 INFO     Fwd Conf 100
2019-07-22 20:24:02.712 INFO     Fwd Dist 1066 
2019-07-22 20:24:02.714 INFO     Fwd Conf 100
2019-07-22 20:24:02.901 INFO     Fwd Dist 1101 
2019-07-22 20:24:02.902 INFO     Fwd Conf 100
