2019-07-22 19:56:04.384 INFO     Starting buoy test
2019-07-22 19:56:08.475 INFO     Fwd Conf 83
2019-07-22 19:56:08.666 INFO     Fwd Dist 1858 
2019-07-22 19:56:08.667 INFO     Fwd Conf 83
2019-07-22 19:56:08.856 INFO     Fwd Dist 1858 
2019-07-22 19:56:08.857 INFO     Fwd Conf 66
2019-07-22 19:56:09.068 INFO     Fwd Dist 1772 
2019-07-22 19:56:09.068 INFO     Fwd Conf 66
2019-07-22 19:56:09.344 INFO     Fwd Dist 1945 
2019-07-22 19:56:09.344 INFO     Fwd Conf 50
2019-07-22 19:56:09.644 INFO     Fwd Dist 1918 
2019-07-22 19:56:09.644 INFO     Fwd Conf 33
2019-07-22 19:56:10.068 INFO     Fwd Dist 1754 
2019-07-22 19:56:10.068 INFO     Fwd Conf 50
2019-07-22 19:56:10.428 INFO     Fwd Dist 1767 
2019-07-22 19:56:10.428 INFO     Fwd Conf 33
2019-07-22 19:56:10.868 INFO     Fwd Dist 1666 
2019-07-22 19:56:10.869 INFO     Fwd Conf 33
2019-07-22 19:56:11.268 INFO     Fwd Dist 1821 
2019-07-22 19:56:11.268 INFO     Fwd Conf 33
2019-07-22 19:56:11.612 INFO     Fwd Dist 1636 
2019-07-22 19:56:11.612 INFO     Fwd Conf 15
2019-07-22 19:56:11.837 INFO     Fwd Dist 1841 
2019-07-22 19:56:11.837 INFO     Fwd Conf 15
2019-07-22 19:56:12.237 INFO     Fwd Dist 1966 
2019-07-22 19:56:12.237 INFO     Fwd Conf 0
2019-07-22 19:56:12.628 INFO     Fwd Dist 1981 
2019-07-22 19:56:12.628 INFO     Fwd Conf 16
2019-07-22 19:56:13.196 INFO     Fwd Dist 1968 
2019-07-22 19:56:13.196 INFO     Fwd Conf 33
2019-07-22 19:56:13.552 INFO     Fwd Dist 1925 
2019-07-22 19:56:13.552 INFO     Fwd Conf 16
2019-07-22 19:56:13.960 INFO     Fwd Dist 2038 
2019-07-22 19:56:13.960 INFO     Fwd Conf 33
2019-07-22 19:56:14.288 INFO     Fwd Dist 1967 
2019-07-22 19:56:14.288 INFO     Fwd Conf 33
2019-07-22 19:56:14.584 INFO     Fwd Dist 1955 
2019-07-22 19:56:14.584 INFO     Fwd Conf 83
2019-07-22 19:56:14.739 INFO     Fwd Dist 5427 
2019-07-22 19:56:14.740 INFO     Fwd Conf 83
2019-07-22 19:56:14.935 INFO     Fwd Dist 5427 
2019-07-22 19:56:14.936 INFO     Fwd Conf 83
2019-07-22 19:56:15.132 INFO     Fwd Dist 5427 
2019-07-22 19:56:15.132 INFO     Fwd Conf 83
2019-07-22 19:56:15.328 INFO     Fwd Dist 5427 
2019-07-22 19:56:15.328 INFO     Fwd Conf 84
2019-07-22 19:56:15.525 INFO     Fwd Dist 5427 
2019-07-22 19:56:15.526 INFO     Fwd Conf 84
2019-07-22 19:56:15.667 INFO     Fwd Dist 1501 
2019-07-22 19:56:15.668 INFO     Fwd Conf 96
2019-07-22 19:56:15.852 INFO     Fwd Dist 1501 
2019-07-22 19:56:15.852 INFO     Fwd Conf 96
2019-07-22 19:56:16.029 INFO     Fwd Dist 1501 
2019-07-22 19:56:16.029 INFO     Fwd Conf 96
2019-07-22 19:56:16.211 INFO     Fwd Dist 1501 
2019-07-22 19:56:16.211 INFO     Fwd Conf 96
2019-07-22 19:56:16.403 INFO     Fwd Dist 1515 
2019-07-22 19:56:16.404 INFO     Fwd Conf 96
2019-07-22 19:56:16.592 INFO     Fwd Dist 1515 
2019-07-22 19:56:16.593 INFO     Fwd Conf 93
2019-07-22 19:56:16.739 INFO     Fwd Dist 1549 
2019-07-22 19:56:16.740 INFO     Fwd Conf 93
2019-07-22 19:56:16.914 INFO     Fwd Dist 1611 
2019-07-22 19:56:16.914 INFO     Fwd Conf 93
2019-07-22 19:56:17.133 INFO     Fwd Dist 1611 
2019-07-22 19:56:17.133 INFO     Fwd Conf 93
2019-07-22 19:56:17.310 INFO     Fwd Dist 1622 
2019-07-22 19:56:17.311 INFO     Fwd Conf 93
2019-07-22 19:56:17.469 INFO     Fwd Dist 1661 
2019-07-22 19:56:17.469 INFO     Fwd Conf 93
2019-07-22 19:56:17.669 INFO     Fwd Dist 1661 
2019-07-22 19:56:17.669 INFO     Fwd Conf 94
2019-07-22 19:56:17.852 INFO     Fwd Dist 1694 
2019-07-22 19:56:17.852 INFO     Fwd Conf 94
2019-07-22 19:56:18.048 INFO     Fwd Dist 1694 
2019-07-22 19:56:18.049 INFO     Fwd Conf 93
2019-07-22 19:56:18.194 INFO     Fwd Dist 1723 
2019-07-22 19:56:18.195 INFO     Fwd Conf 93
2019-07-22 19:56:18.372 INFO     Fwd Dist 1765 
2019-07-22 19:56:18.372 INFO     Fwd Conf 94
2019-07-22 19:56:18.574 INFO     Fwd Dist 1765 
2019-07-22 19:56:18.574 INFO     Fwd Conf 94
2019-07-22 19:56:18.754 INFO     Fwd Dist 1777 
2019-07-22 19:56:18.754 INFO     Fwd Conf 94
2019-07-22 19:56:18.931 INFO     Fwd Dist 1812 
2019-07-22 19:56:18.932 INFO     Fwd Conf 94
2019-07-22 19:56:19.060 INFO     Fwd Dist 1812 
2019-07-22 19:56:19.060 INFO     Fwd Conf 94
2019-07-22 19:56:19.248 INFO     Fwd Dist 1888 
2019-07-22 19:56:19.249 INFO     Fwd Conf 89
2019-07-22 19:56:19.426 INFO     Fwd Dist 1888 
2019-07-22 19:56:19.426 INFO     Fwd Conf 89
2019-07-22 19:56:19.646 INFO     Fwd Dist 1947 
2019-07-22 19:56:19.647 INFO     Fwd Conf 89
2019-07-22 19:56:19.791 INFO     Fwd Dist 1981 
2019-07-22 19:56:19.791 INFO     Fwd Conf 73
