2019-07-23 20:12:33.931 INFO     Starting buoy test
2019-07-23 20:12:34.125 INFO     Fwd Dist 8399 
2019-07-23 20:12:34.125 INFO     Fwd Conf 100
2019-07-23 20:12:34.333 INFO     Fwd Dist 8398 
2019-07-23 20:12:34.333 INFO     Fwd Conf 100
2019-07-23 20:12:34.520 INFO     Fwd Dist 8399 
2019-07-23 20:12:34.520 INFO     Fwd Conf 100
2019-07-23 20:12:34.727 INFO     Fwd Dist 8396 
2019-07-23 20:12:34.727 INFO     Fwd Conf 100
2019-07-23 20:12:34.935 INFO     Fwd Dist 8396 
2019-07-23 20:12:34.935 INFO     Fwd Conf 100
2019-07-23 20:12:35.115 INFO     Fwd Dist 8394 
2019-07-23 20:12:35.115 INFO     Fwd Conf 100
2019-07-23 20:12:35.305 INFO     Fwd Dist 8420 
2019-07-23 20:12:35.305 INFO     Fwd Conf 100
2019-07-23 20:12:35.514 INFO     Fwd Dist 8420 
2019-07-23 20:12:35.515 INFO     Fwd Conf 100
2019-07-23 20:12:35.674 INFO     Fwd Dist 8420 
2019-07-23 20:12:35.674 INFO     Fwd Conf 100
2019-07-23 20:12:35.821 INFO     Fwd Dist 8423 
2019-07-23 20:12:35.822 INFO     Fwd Conf 100
2019-07-23 20:12:35.934 INFO      prev 8423
2019-07-23 20:12:35.934 INFO      current 8423
2019-07-23 20:12:35.935 INFO      diff 0
2019-07-23 20:12:35.935 INFO      accu_diff 0
2019-07-23 20:12:35.945 INFO      prev 8423
2019-07-23 20:12:35.946 INFO      current 8423
2019-07-23 20:12:35.946 INFO      diff 0
2019-07-23 20:12:35.946 INFO      accu_diff 0
2019-07-23 20:12:35.957 INFO      prev 8423
2019-07-23 20:12:35.957 INFO      current 8423
2019-07-23 20:12:35.957 INFO      diff 0
2019-07-23 20:12:35.957 INFO      accu_diff 0
2019-07-23 20:12:35.968 INFO      prev 8423
2019-07-23 20:12:35.968 INFO      current 8423
2019-07-23 20:12:35.969 INFO      diff 0
2019-07-23 20:12:35.969 INFO      accu_diff 0
2019-07-23 20:12:35.979 INFO      prev 8423
2019-07-23 20:12:35.980 INFO      current 8423
2019-07-23 20:12:35.980 INFO      diff 0
2019-07-23 20:12:35.980 INFO      accu_diff 0
2019-07-23 20:12:35.991 INFO      prev 8423
2019-07-23 20:12:35.991 INFO      current 8423
2019-07-23 20:12:35.991 INFO      diff 0
2019-07-23 20:12:35.991 INFO      accu_diff 0
2019-07-23 20:12:36.002 INFO      prev 8423
