2019-07-22 20:20:07.372 INFO     Starting buoy test
2019-07-22 20:20:07.520 INFO     Fwd Dist 4531 
2019-07-22 20:20:07.521 INFO     Fwd Conf 100
2019-07-22 20:20:07.686 INFO     Fwd Dist 4522 
2019-07-22 20:20:07.687 INFO     Fwd Conf 100
2019-07-22 20:20:07.824 INFO     Fwd Dist 4522 
2019-07-22 20:20:07.825 INFO     Fwd Conf 100
2019-07-22 20:20:08.023 INFO     Fwd Dist 4514 
2019-07-22 20:20:08.024 INFO     Fwd Conf 100
2019-07-22 20:20:08.198 INFO     Fwd Dist 4514 
2019-07-22 20:20:08.198 INFO     Fwd Conf 100
2019-07-22 20:20:08.371 INFO     Fwd Dist 4504 
2019-07-22 20:20:08.372 INFO     Fwd Conf 100
2019-07-22 20:20:08.563 INFO     Fwd Dist 4504 
2019-07-22 20:20:08.564 INFO     Fwd Conf 100
2019-07-22 20:20:08.704 INFO     Fwd Dist 4498 
2019-07-22 20:20:08.704 INFO     Fwd Conf 100
2019-07-22 20:20:08.864 INFO     Fwd Dist 4492 
2019-07-22 20:20:08.865 INFO     Fwd Conf 100
2019-07-22 20:20:09.015 INFO     Fwd Dist 4492 
2019-07-22 20:20:09.015 INFO     Fwd Conf 100
2019-07-22 20:20:09.167 INFO     Fwd Dist 4485 
2019-07-22 20:20:09.168 INFO     Fwd Conf 100
2019-07-22 20:20:09.364 INFO     Fwd Dist 4485 
2019-07-22 20:20:09.365 INFO     Fwd Conf 100
2019-07-22 20:20:09.558 INFO     Fwd Dist 4481 
2019-07-22 20:20:09.559 INFO     Fwd Conf 100
2019-07-22 20:20:09.766 INFO     Fwd Dist 4481 
2019-07-22 20:20:09.767 INFO     Fwd Conf 100
2019-07-22 20:20:10.002 INFO     Fwd Dist 4486 
2019-07-22 20:20:10.003 INFO     Fwd Conf 100
2019-07-22 20:20:10.143 INFO     Fwd Dist 4494 
2019-07-22 20:20:10.144 INFO     Fwd Conf 100
2019-07-22 20:20:10.337 INFO     Fwd Dist 4494 
2019-07-22 20:20:10.338 INFO     Fwd Conf 100
2019-07-22 20:20:10.545 INFO     Fwd Dist 4522 
2019-07-22 20:20:10.546 INFO     Fwd Conf 100
2019-07-22 20:20:10.736 INFO     Fwd Dist 4542 
2019-07-22 20:20:10.737 INFO     Fwd Conf 100
2019-07-22 20:20:10.950 INFO     Fwd Dist 4542 
2019-07-22 20:20:10.952 INFO     Fwd Conf 100
2019-07-22 20:20:11.152 INFO     Fwd Dist 4550 
2019-07-22 20:20:11.153 INFO     Fwd Conf 100
2019-07-22 20:20:11.334 INFO     Fwd Dist 4559 
2019-07-22 20:20:11.335 INFO     Fwd Conf 100
2019-07-22 20:20:11.537 INFO     Fwd Dist 4559 
2019-07-22 20:20:11.538 INFO     Fwd Conf 100
2019-07-22 20:20:11.750 INFO     Fwd Dist 4572 
2019-07-22 20:20:11.751 INFO     Fwd Conf 0
2019-07-22 20:20:11.984 INFO     Fwd Dist 3109 
2019-07-22 20:20:11.984 INFO     Fwd Conf 0
2019-07-22 20:20:12.264 INFO     Fwd Dist 2990 
2019-07-22 20:20:12.264 INFO     Fwd Conf 0
2019-07-22 20:20:12.600 INFO     Fwd Dist 2856 
2019-07-22 20:20:12.600 INFO     Fwd Conf 0
2019-07-22 20:20:12.940 INFO     Fwd Dist 2784 
2019-07-22 20:20:12.940 INFO     Fwd Conf 0
2019-07-22 20:20:13.192 INFO     Fwd Dist 2897 
2019-07-22 20:20:13.192 INFO     Fwd Conf 0
2019-07-22 20:20:13.576 INFO     Fwd Dist 2772 
2019-07-22 20:20:13.576 INFO     Fwd Conf 0
2019-07-22 20:20:13.848 INFO     Fwd Dist 2695 
2019-07-22 20:20:13.848 INFO     Fwd Conf 0
2019-07-22 20:20:14.128 INFO     Fwd Dist 2889 
2019-07-22 20:20:14.128 INFO     Fwd Conf 0
2019-07-22 20:20:14.508 INFO     Fwd Dist 2910 
2019-07-22 20:20:14.508 INFO     Fwd Conf 0
2019-07-22 20:20:14.744 INFO     Fwd Dist 2816 
2019-07-22 20:20:14.744 INFO     Fwd Conf 0
2019-07-22 20:20:15.088 INFO     Fwd Dist 2816 
2019-07-22 20:20:15.088 INFO     Fwd Conf 50
2019-07-22 20:20:15.339 INFO     Fwd Dist 1603 
2019-07-22 20:20:15.339 INFO     Fwd Conf 66
2019-07-22 20:20:15.652 INFO     Fwd Dist 1603 
2019-07-22 20:20:15.652 INFO     Fwd Conf 83
2019-07-22 20:20:15.673 INFO     buoyDist 0
2019-07-22 20:20:15.860 INFO     Fwd Dist 1560 
2019-07-22 20:20:15.861 INFO     Fwd Conf 100
2019-07-22 20:20:20.678 INFO     Done buoy test
