2019-07-22 19:45:08.167 INFO     Starting buoy test
2019-07-22 19:45:08.323 INFO     Fwd Dist 1381 
2019-07-22 19:45:08.323 INFO     Fwd Conf 100
2019-07-22 19:45:08.457 INFO     Fwd Dist 1379 
2019-07-22 19:45:08.457 INFO     Fwd Conf 100
2019-07-22 19:45:08.650 INFO     Fwd Dist 1379 
2019-07-22 19:45:08.650 INFO     Fwd Conf 100
2019-07-22 19:45:08.836 INFO     Fwd Dist 1371 
2019-07-22 19:45:08.837 INFO     Fwd Conf 100
2019-07-22 19:45:09.000 INFO     Fwd Dist 1357 
2019-07-22 19:45:09.001 INFO     Fwd Conf 100
2019-07-22 19:45:09.194 INFO     Fwd Dist 1357 
2019-07-22 19:45:09.195 INFO     Fwd Conf 100
2019-07-22 19:45:09.336 INFO     Fwd Dist 1333 
2019-07-22 19:45:09.336 INFO     Fwd Conf 100
2019-07-22 19:45:09.497 INFO     Fwd Dist 1333 
2019-07-22 19:45:09.498 INFO     Fwd Conf 100
2019-07-22 19:45:09.684 INFO     Fwd Dist 1302 
2019-07-22 19:45:09.684 INFO     Fwd Conf 100
2019-07-22 19:45:09.832 INFO     Fwd Dist 1302 
2019-07-22 19:45:09.832 INFO     Fwd Conf 100
2019-07-22 19:45:09.972 INFO     Fwd Dist 1319 
2019-07-22 19:45:09.973 INFO     Fwd Conf 100
2019-07-22 19:45:10.194 INFO     Fwd Dist 1319 
2019-07-22 19:45:10.194 INFO     Fwd Conf 66
2019-07-22 19:45:10.411 INFO     Fwd Dist 1276 
2019-07-22 19:45:10.411 INFO     Fwd Conf 50
2019-07-22 19:45:10.808 INFO     Fwd Dist 1167 
2019-07-22 19:45:10.808 INFO     Fwd Conf 66
2019-07-22 19:45:11.195 INFO     Fwd Dist 1243 
2019-07-22 19:45:11.195 INFO     Fwd Conf 83
2019-07-22 19:45:11.480 INFO     Fwd Dist 1271 
2019-07-22 19:45:11.480 INFO     Fwd Conf 100
2019-07-22 19:45:11.614 INFO     Fwd Dist 1271 
2019-07-22 19:45:11.616 INFO     Fwd Conf 100
2019-07-22 19:45:11.815 INFO     Fwd Dist 4188 
2019-07-22 19:45:11.815 INFO     Fwd Conf 100
2019-07-22 19:45:12.003 INFO     Fwd Dist 4188 
2019-07-22 19:45:12.003 INFO     Fwd Conf 100
2019-07-22 19:45:12.149 INFO     Fwd Dist 4188 
2019-07-22 19:45:12.149 INFO     Fwd Conf 100
2019-07-22 19:45:12.290 INFO     Fwd Dist 4188 
2019-07-22 19:45:12.290 INFO     Fwd Conf 100
2019-07-22 19:45:12.504 INFO     Fwd Dist 4188 
2019-07-22 19:45:12.504 INFO     Fwd Conf 100
2019-07-22 19:45:12.693 INFO     Fwd Dist 4188 
2019-07-22 19:45:12.693 INFO     Fwd Conf 100
2019-07-22 19:45:12.840 INFO     Fwd Dist 4188 
2019-07-22 19:45:12.840 INFO     Fwd Conf 100
2019-07-22 19:45:12.997 INFO     Fwd Dist 4188 
2019-07-22 19:45:12.998 INFO     Fwd Conf 100
2019-07-22 19:45:13.187 INFO     Fwd Dist 4167 
2019-07-22 19:45:13.188 INFO     Fwd Conf 100
2019-07-22 19:45:13.337 INFO     Fwd Dist 4167 
2019-07-22 19:45:13.337 INFO     Fwd Conf 100
2019-07-22 19:45:13.472 INFO     Fwd Dist 4163 
2019-07-22 19:45:13.472 INFO     Fwd Conf 100
2019-07-22 19:45:13.684 INFO     Fwd Dist 4163 
2019-07-22 19:45:13.685 INFO     Fwd Conf 100
2019-07-22 19:45:13.873 INFO     Fwd Dist 4121 
2019-07-22 19:45:13.874 INFO     Fwd Conf 100
2019-07-22 19:45:14.071 INFO     Fwd Dist 4076 
2019-07-22 19:45:14.071 INFO     Fwd Conf 100
2019-07-22 19:45:14.199 INFO     Fwd Dist 4076 
2019-07-22 19:45:14.199 INFO     Fwd Conf 100
2019-07-22 19:45:14.392 INFO     Fwd Dist 4029 
2019-07-22 19:45:14.392 INFO     Fwd Conf 100
2019-07-22 19:45:14.519 INFO     Fwd Dist 3980 
2019-07-22 19:45:14.520 INFO     Fwd Conf 100
2019-07-22 19:45:14.724 INFO     Fwd Dist 3980 
2019-07-22 19:45:14.724 INFO     Fwd Conf 100
2019-07-22 19:45:14.903 INFO     Fwd Dist 3904 
2019-07-22 19:45:14.904 INFO     Fwd Conf 100
2019-07-22 19:45:15.075 INFO     Fwd Dist 3865 
2019-07-22 19:45:15.076 INFO     Fwd Conf 100
2019-07-22 19:45:15.270 INFO     Fwd Dist 3865 
2019-07-22 19:45:15.270 INFO     Fwd Conf 100
2019-07-22 19:45:15.467 INFO     Fwd Dist 3805 
2019-07-22 19:45:15.467 INFO     Fwd Conf 100
2019-07-22 19:45:15.606 INFO     Fwd Dist 3805 
2019-07-22 19:45:15.607 INFO     Fwd Conf 83
2019-07-22 19:45:15.769 INFO     Fwd Dist 3756 
2019-07-22 19:45:15.770 INFO     Fwd Conf 83
2019-07-22 19:45:15.913 INFO     Fwd Dist 3756 
2019-07-22 19:45:15.915 INFO     Fwd Conf 66
2019-07-22 19:45:16.066 INFO     Fwd Dist 3701 
2019-07-22 19:45:16.066 INFO     Fwd Conf 89
2019-07-22 19:45:16.217 INFO     Fwd Dist 662 
2019-07-22 19:45:16.218 INFO     Fwd Conf 89
2019-07-22 19:45:16.371 INFO     Fwd Dist 662 
2019-07-22 19:45:16.371 INFO     Fwd Conf 90
2019-07-22 19:45:16.501 INFO     Fwd Dist 657 
2019-07-22 19:45:16.502 INFO     Fwd Conf 90
2019-07-22 19:45:16.697 INFO     Fwd Dist 657 
2019-07-22 19:45:16.697 INFO     Fwd Conf 90
2019-07-22 19:45:16.858 INFO     Fwd Dist 655 
2019-07-22 19:45:16.859 INFO     Fwd Conf 90
