2019-07-22 20:10:36.828 INFO     Starting buoy test
2019-07-22 20:10:37.002 INFO     Fwd Dist 848 
2019-07-22 20:10:37.002 INFO     Fwd Conf 100
2019-07-22 20:10:37.162 INFO     Fwd Dist 847 
2019-07-22 20:10:37.162 INFO     Fwd Conf 100
2019-07-22 20:10:37.305 INFO     Fwd Dist 847 
2019-07-22 20:10:37.305 INFO     Fwd Conf 100
2019-07-22 20:10:37.490 INFO     Fwd Dist 845 
2019-07-22 20:10:37.490 INFO     Fwd Conf 100
2019-07-22 20:10:37.656 INFO     Fwd Dist 845 
2019-07-22 20:10:37.657 INFO     Fwd Conf 100
2019-07-22 20:10:37.800 INFO     Fwd Dist 843 
2019-07-22 20:10:37.801 INFO     Fwd Conf 100
2019-07-22 20:10:37.967 INFO     Fwd Dist 843 
2019-07-22 20:10:37.968 INFO     Fwd Conf 100
2019-07-22 20:10:38.088 INFO     Fwd Dist 840 
2019-07-22 20:10:38.088 INFO     Fwd Conf 100
2019-07-22 20:10:38.250 INFO     Fwd Dist 840 
2019-07-22 20:10:38.252 INFO     Fwd Conf 100
2019-07-22 20:10:38.444 INFO     Fwd Dist 837 
2019-07-22 20:10:38.444 INFO     Fwd Conf 100
2019-07-22 20:10:38.585 INFO     Fwd Dist 837 
2019-07-22 20:10:38.585 INFO     Fwd Conf 100
2019-07-22 20:10:38.753 INFO     Fwd Dist 833 
2019-07-22 20:10:38.753 INFO     Fwd Conf 100
2019-07-22 20:10:38.944 INFO     Fwd Dist 833 
2019-07-22 20:10:38.946 INFO     Fwd Conf 100
2019-07-22 20:10:39.083 INFO     Fwd Dist 830 
2019-07-22 20:10:39.084 INFO     Fwd Conf 100
2019-07-22 20:10:39.241 INFO     Fwd Dist 827 
2019-07-22 20:10:39.242 INFO     Fwd Conf 100
2019-07-22 20:10:39.435 INFO     Fwd Dist 827 
2019-07-22 20:10:39.437 INFO     Fwd Conf 100
2019-07-22 20:10:39.631 INFO     Fwd Dist 830 
2019-07-22 20:10:39.632 INFO     Fwd Conf 100
2019-07-22 20:10:39.828 INFO     Fwd Dist 830 
2019-07-22 20:10:39.829 INFO     Fwd Conf 100
2019-07-22 20:10:40.009 INFO     Fwd Dist 825 
2019-07-22 20:10:40.011 INFO     Fwd Conf 100
2019-07-22 20:10:40.164 INFO     Fwd Dist 826 
2019-07-22 20:10:40.165 INFO     Fwd Conf 100
2019-07-22 20:10:40.373 INFO     Fwd Dist 826 
2019-07-22 20:10:40.378 INFO     Fwd Conf 100
2019-07-22 20:10:40.565 INFO     Fwd Dist 824 
2019-07-22 20:10:40.570 INFO     Fwd Conf 100
2019-07-22 20:10:40.700 INFO     Fwd Dist 825 
2019-07-22 20:10:40.701 INFO     Fwd Conf 100
2019-07-22 20:10:40.901 INFO     Fwd Dist 825 
2019-07-22 20:10:40.902 INFO     Fwd Conf 100
2019-07-22 20:10:41.103 INFO     Fwd Dist 825 
2019-07-22 20:10:41.105 INFO     Fwd Conf 100
2019-07-22 20:10:41.329 INFO     Fwd Dist 821 
2019-07-22 20:10:41.330 INFO     Fwd Conf 100
2019-07-22 20:10:41.519 INFO     Fwd Dist 821 
2019-07-22 20:10:41.521 INFO     Fwd Conf 100
2019-07-22 20:10:41.716 INFO     Fwd Dist 814 
2019-07-22 20:10:41.717 INFO     Fwd Conf 100
2019-07-22 20:10:41.903 INFO     Fwd Dist 808 
2019-07-22 20:10:41.905 INFO     Fwd Conf 100
2019-07-22 20:10:42.095 INFO     Fwd Dist 808 
2019-07-22 20:10:42.097 INFO     Fwd Conf 100
2019-07-22 20:10:42.284 INFO     Fwd Dist 804 
2019-07-22 20:10:42.285 INFO     Fwd Conf 100
2019-07-22 20:10:42.501 INFO     Fwd Dist 797 
2019-07-22 20:10:42.505 INFO     Fwd Conf 100
2019-07-22 20:10:42.658 INFO     Fwd Dist 797 
2019-07-22 20:10:42.659 INFO     Fwd Conf 100
2019-07-22 20:10:42.839 INFO     Fwd Dist 792 
2019-07-22 20:10:42.840 INFO     Fwd Conf 100
2019-07-22 20:10:43.038 INFO     Fwd Dist 792 
2019-07-22 20:10:43.040 INFO     Fwd Conf 100
2019-07-22 20:10:43.248 INFO     Fwd Dist 787 
2019-07-22 20:10:43.250 INFO     Fwd Conf 100
2019-07-22 20:10:43.460 INFO     Fwd Dist 796 
2019-07-22 20:10:43.462 INFO     Fwd Conf 100
2019-07-22 20:10:43.647 INFO     Fwd Dist 790 
2019-07-22 20:10:43.649 INFO     Fwd Conf 100
2019-07-22 20:10:43.847 INFO     Fwd Dist 790 
2019-07-22 20:10:43.849 INFO     Fwd Conf 100
2019-07-22 20:10:44.033 INFO     Fwd Dist 785 
2019-07-22 20:10:44.035 INFO     Fwd Conf 100
2019-07-22 20:10:44.224 INFO     Fwd Dist 795 
2019-07-22 20:10:44.225 INFO     Fwd Conf 100
2019-07-22 20:10:44.417 INFO     Fwd Dist 795 
2019-07-22 20:10:44.418 INFO     Fwd Conf 100
2019-07-22 20:10:44.610 INFO     Fwd Dist 790 
2019-07-22 20:10:44.613 INFO     Fwd Conf 100
2019-07-22 20:10:44.771 INFO     Fwd Dist 791 
2019-07-22 20:10:44.773 INFO     Fwd Conf 100
2019-07-22 20:10:44.963 INFO     Fwd Dist 791 
2019-07-22 20:10:44.965 INFO     Fwd Conf 100
2019-07-22 20:10:45.148 INFO     Fwd Dist 796 
2019-07-22 20:10:45.149 INFO     Fwd Conf 100
2019-07-22 20:10:45.341 INFO     Fwd Dist 796 
2019-07-22 20:10:45.342 INFO     Fwd Conf 94
2019-07-22 20:10:45.548 INFO     Fwd Dist 812 
2019-07-22 20:10:45.550 INFO     Fwd Conf 94
2019-07-22 20:10:45.773 INFO     Fwd Dist 833 
2019-07-22 20:10:45.774 INFO     Fwd Conf 94
2019-07-22 20:10:45.933 INFO     Fwd Dist 826 
2019-07-22 20:10:45.934 INFO     Fwd Conf 94
2019-07-22 20:10:46.133 INFO     Fwd Dist 826 
2019-07-22 20:10:46.136 INFO     Fwd Conf 95
2019-07-22 20:10:46.331 INFO     Fwd Dist 839 
2019-07-22 20:10:46.334 INFO     Fwd Conf 95
2019-07-22 20:10:46.543 INFO     Fwd Dist 842 
2019-07-22 20:10:46.545 INFO     Fwd Conf 95
2019-07-22 20:10:46.757 INFO     Fwd Dist 842 
2019-07-22 20:10:46.758 INFO     Fwd Conf 95
2019-07-22 20:10:46.893 INFO     Fwd Dist 843 
2019-07-22 20:10:46.894 INFO     Fwd Conf 95
2019-07-22 20:10:47.087 INFO     Fwd Dist 843 
2019-07-22 20:10:47.089 INFO     Fwd Conf 95
2019-07-22 20:10:47.300 INFO     Fwd Dist 846 
2019-07-22 20:10:47.301 INFO     Fwd Conf 95
2019-07-22 20:10:47.525 INFO     Fwd Dist 846 
2019-07-22 20:10:47.528 INFO     Fwd Conf 95
2019-07-22 20:10:47.715 INFO     Fwd Dist 860 
2019-07-22 20:10:47.716 INFO     Fwd Conf 95
2019-07-22 20:10:47.904 INFO     Fwd Dist 860 
