2019-07-22 20:04:48.223 INFO     Starting buoy test
2019-07-22 20:04:48.374 INFO     Fwd Dist 1363 
2019-07-22 20:04:48.375 INFO     Fwd Conf 100
2019-07-22 20:04:48.565 INFO     Fwd Dist 1363 
2019-07-22 20:04:48.566 INFO     Fwd Conf 100
2019-07-22 20:04:48.701 INFO     Fwd Dist 1364 
2019-07-22 20:04:48.703 INFO     Fwd Conf 100
2019-07-22 20:04:48.864 INFO     Fwd Dist 1364 
2019-07-22 20:04:48.864 INFO     Fwd Conf 100
2019-07-22 20:04:49.045 INFO     Fwd Dist 1364 
2019-07-22 20:04:49.046 INFO     Fwd Conf 100
2019-07-22 20:04:49.249 INFO     Fwd Dist 1364 
2019-07-22 20:04:49.249 INFO     Fwd Conf 100
2019-07-22 20:04:49.441 INFO     Fwd Dist 1365 
2019-07-22 20:04:49.441 INFO     Fwd Conf 100
2019-07-22 20:04:49.582 INFO     Fwd Dist 1370 
2019-07-22 20:04:49.583 INFO     Fwd Conf 100
2019-07-22 20:04:49.731 INFO     Fwd Dist 1370 
2019-07-22 20:04:49.731 INFO     Fwd Conf 100
2019-07-22 20:04:49.924 INFO     Fwd Dist 1370 
2019-07-22 20:04:49.924 INFO     Fwd Conf 100
2019-07-22 20:04:50.115 INFO     Fwd Dist 1370 
2019-07-22 20:04:50.117 INFO     Fwd Conf 100
2019-07-22 20:04:50.320 INFO     Fwd Dist 1381 
2019-07-22 20:04:50.320 INFO     Fwd Conf 100
2019-07-22 20:04:50.472 INFO     Fwd Dist 1384 
2019-07-22 20:04:50.474 INFO     Fwd Conf 100
2019-07-22 20:04:50.615 INFO     Fwd Dist 1384 
2019-07-22 20:04:50.616 INFO     Fwd Conf 100
2019-07-22 20:04:50.809 INFO     Fwd Dist 1396 
2019-07-22 20:04:50.810 INFO     Fwd Conf 100
2019-07-22 20:04:51.016 INFO     Fwd Dist 1396 
2019-07-22 20:04:51.017 INFO     Fwd Conf 100
2019-07-22 20:04:51.198 INFO     Fwd Dist 1403 
2019-07-22 20:04:51.199 INFO     Fwd Conf 100
2019-07-22 20:04:51.401 INFO     Fwd Dist 1415 
2019-07-22 20:04:51.403 INFO     Fwd Conf 100
2019-07-22 20:04:51.631 INFO     Fwd Dist 1422 
2019-07-22 20:04:51.632 INFO     Fwd Conf 100
2019-07-22 20:04:51.811 INFO     Fwd Dist 1422 
2019-07-22 20:04:51.815 INFO     Fwd Conf 100
2019-07-22 20:04:52.005 INFO     Fwd Dist 1434 
2019-07-22 20:04:52.006 INFO     Fwd Conf 100
2019-07-22 20:04:52.201 INFO     Fwd Dist 1445 
2019-07-22 20:04:52.202 INFO     Fwd Conf 100
2019-07-22 20:04:52.373 INFO     Fwd Dist 1445 
2019-07-22 20:04:52.374 INFO     Fwd Conf 100
2019-07-22 20:04:52.603 INFO     Fwd Dist 1456 
2019-07-22 20:04:52.604 INFO     Fwd Conf 100
2019-07-22 20:04:52.738 INFO     Fwd Dist 1468 
2019-07-22 20:04:52.740 INFO     Fwd Conf 100
2019-07-22 20:04:52.951 INFO     Fwd Dist 1468 
2019-07-22 20:04:52.953 INFO     Fwd Conf 100
2019-07-22 20:04:53.152 INFO     Fwd Dist 1479 
2019-07-22 20:04:53.154 INFO     Fwd Conf 100
2019-07-22 20:04:53.365 INFO     Fwd Dist 1486 
2019-07-22 20:04:53.366 INFO     Fwd Conf 100
2019-07-22 20:04:53.573 INFO     Fwd Dist 1486 
2019-07-22 20:04:53.575 INFO     Fwd Conf 100
2019-07-22 20:04:53.753 INFO     Fwd Dist 1500 
2019-07-22 20:04:53.754 INFO     Fwd Conf 100
2019-07-22 20:04:53.947 INFO     Fwd Dist 1515 
2019-07-22 20:04:53.948 INFO     Fwd Conf 100
2019-07-22 20:04:54.145 INFO     Fwd Dist 1515 
2019-07-22 20:04:54.147 INFO     Fwd Conf 100
2019-07-22 20:04:54.332 INFO     Fwd Dist 1533 
2019-07-22 20:04:54.333 INFO     Fwd Conf 100
2019-07-22 20:04:54.481 INFO     Fwd Dist 1544 
2019-07-22 20:04:54.482 INFO     Fwd Conf 100
2019-07-22 20:04:54.681 INFO     Fwd Dist 1544 
2019-07-22 20:04:54.684 INFO     Fwd Conf 100
2019-07-22 20:04:54.869 INFO     Fwd Dist 1557 
2019-07-22 20:04:54.871 INFO     Fwd Conf 100
2019-07-22 20:04:55.065 INFO     Fwd Dist 1557 
2019-07-22 20:04:55.066 INFO     Fwd Conf 100
2019-07-22 20:04:55.205 INFO     Fwd Dist 1565 
2019-07-22 20:04:55.206 INFO     Fwd Conf 100
2019-07-22 20:04:55.414 INFO     Fwd Dist 1577 
2019-07-22 20:04:55.416 INFO     Fwd Conf 100
2019-07-22 20:04:55.600 INFO     Fwd Dist 1577 
2019-07-22 20:04:55.601 INFO     Fwd Conf 100
2019-07-22 20:04:55.751 INFO     Fwd Dist 1593 
2019-07-22 20:04:55.753 INFO     Fwd Conf 100
2019-07-22 20:04:55.941 INFO     Fwd Dist 1593 
2019-07-22 20:04:55.942 INFO     Fwd Conf 100
2019-07-22 20:04:56.149 INFO     Fwd Dist 1608 
2019-07-22 20:04:56.151 INFO     Fwd Conf 100
2019-07-22 20:04:56.354 INFO     Fwd Dist 1622 
2019-07-22 20:04:56.358 INFO     Fwd Conf 100
2019-07-22 20:04:56.571 INFO     Fwd Dist 1635 
2019-07-22 20:04:56.573 INFO     Fwd Conf 100
2019-07-22 20:04:56.762 INFO     Fwd Dist 1635 
2019-07-22 20:04:56.763 INFO     Fwd Conf 100
2019-07-22 20:04:56.951 INFO     Fwd Dist 1645 
2019-07-22 20:04:56.953 INFO     Fwd Conf 100
2019-07-22 20:04:57.150 INFO     Fwd Dist 1656 
2019-07-22 20:04:57.152 INFO     Fwd Conf 100
2019-07-22 20:04:57.316 INFO     Fwd Dist 1656 
2019-07-22 20:04:57.317 INFO     Fwd Conf 100
2019-07-22 20:04:57.497 INFO     Fwd Dist 1670 
2019-07-22 20:04:57.498 INFO     Fwd Conf 100
2019-07-22 20:04:57.694 INFO     Fwd Dist 1670 
2019-07-22 20:04:57.696 INFO     Fwd Conf 100
2019-07-22 20:04:57.898 INFO     Fwd Dist 1684 
2019-07-22 20:04:57.900 INFO     Fwd Conf 100
2019-07-22 20:04:58.084 INFO     Fwd Dist 1696 
2019-07-22 20:04:58.086 INFO     Fwd Conf 100
2019-07-22 20:04:58.307 INFO     Fwd Dist 1708 
2019-07-22 20:04:58.309 INFO     Fwd Conf 100
2019-07-22 20:04:58.483 INFO     Fwd Dist 1708 
2019-07-22 20:04:58.485 INFO     Fwd Conf 100
2019-07-22 20:04:58.659 INFO     Fwd Dist 1722 
2019-07-22 20:04:58.661 INFO     Fwd Conf 100
2019-07-22 20:04:58.885 INFO     Fwd Dist 1741 
2019-07-22 20:04:58.886 INFO     Fwd Conf 100
2019-07-22 20:04:59.078 INFO     Fwd Dist 1741 
2019-07-22 20:04:59.080 INFO     Fwd Conf 100
2019-07-22 20:04:59.266 INFO     Fwd Dist 1755 
2019-07-22 20:04:59.268 INFO     Fwd Conf 100
