2019-07-22 20:20:39.347 INFO     Starting buoy test
2019-07-22 20:20:39.480 INFO     Fwd Dist 1172 
2019-07-22 20:20:39.481 INFO     Fwd Conf 100
2019-07-22 20:20:39.689 INFO     Fwd Dist 1172 
2019-07-22 20:20:39.690 INFO     Fwd Conf 100
2019-07-22 20:20:39.878 INFO     Fwd Dist 1166 
2019-07-22 20:20:39.878 INFO     Fwd Conf 100
2019-07-22 20:20:40.054 INFO     Fwd Dist 1161 
2019-07-22 20:20:40.054 INFO     Fwd Conf 100
2019-07-22 20:20:40.269 INFO     Fwd Dist 1161 
2019-07-22 20:20:40.269 INFO     Fwd Conf 100
2019-07-22 20:20:40.485 INFO     Fwd Dist 1154 
2019-07-22 20:20:40.485 INFO     Fwd Conf 100
2019-07-22 20:20:40.657 INFO     Fwd Dist 1149 
2019-07-22 20:20:40.657 INFO     Fwd Conf 100
2019-07-22 20:20:40.859 INFO     Fwd Dist 1143 
2019-07-22 20:20:40.860 INFO     Fwd Conf 100
2019-07-22 20:20:41.033 INFO     Fwd Dist 1143 
2019-07-22 20:20:41.034 INFO     Fwd Conf 100
2019-07-22 20:20:41.228 INFO     Fwd Dist 1137 
2019-07-22 20:20:41.229 INFO     Fwd Conf 100
2019-07-22 20:20:41.445 INFO     Fwd Dist 1132 
2019-07-22 20:20:41.446 INFO     Fwd Conf 100
2019-07-22 20:20:41.611 INFO     Fwd Dist 1132 
2019-07-22 20:20:41.612 INFO     Fwd Conf 100
2019-07-22 20:20:41.797 INFO     Fwd Dist 1126 
2019-07-22 20:20:41.799 INFO     Fwd Conf 100
2019-07-22 20:20:41.993 INFO     Fwd Dist 1126 
2019-07-22 20:20:41.994 INFO     Fwd Conf 100
2019-07-22 20:20:42.188 INFO     Fwd Dist 1123 
2019-07-22 20:20:42.189 INFO     Fwd Conf 100
2019-07-22 20:20:42.381 INFO     Fwd Dist 1118 
2019-07-22 20:20:42.382 INFO     Fwd Conf 100
2019-07-22 20:20:42.604 INFO     Fwd Dist 1117 
